# Q =     2.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO)
  1.0000E-05  1.5325E+05  1.5326E+05 -3.6773E+04 -3.6761E+04 -2.3653E+03 -2.3596E+03 -8.4618E+02 -8.4797E+02  1.0370E+05 -2.4563E+04 -1.6194E+03 -5.9486E+02
  1.1220E-05  1.3392E+05  1.3394E+05 -3.2315E+04 -3.2304E+04 -2.4375E+03 -2.4322E+03 -1.0290E+03 -1.0307E+03  9.0629E+04 -2.1584E+04 -1.6613E+03 -7.1228E+02
  1.2589E-05  1.1704E+05  1.1705E+05 -2.8395E+04 -2.8384E+04 -2.4550E+03 -2.4500E+03 -1.1411E+03 -1.1427E+03  7.9204E+04 -1.8965E+04 -1.6676E+03 -7.8326E+02
  1.4125E-05  1.0227E+05  1.0229E+05 -2.4948E+04 -2.4938E+04 -2.4301E+03 -2.4255E+03 -1.1989E+03 -1.2003E+03  6.9216E+04 -1.6663E+04 -1.6465E+03 -8.1852E+02
  1.5849E-05  8.9372E+04  8.9386E+04 -2.1918E+04 -2.1908E+04 -2.3731E+03 -2.3688E+03 -1.2153E+03 -1.2167E+03  6.0486E+04 -1.4638E+04 -1.6046E+03 -8.2671E+02
  1.7783E-05  7.8095E+04  7.8109E+04 -1.9254E+04 -1.9244E+04 -2.2922E+03 -2.2882E+03 -1.2009E+03 -1.2022E+03  5.2856E+04 -1.2858E+04 -1.5473E+03 -8.1478E+02
  1.9953E-05  6.8240E+04  6.8253E+04 -1.6912E+04 -1.6903E+04 -2.1942E+03 -2.1905E+03 -1.1642E+03 -1.1654E+03  4.6187E+04 -1.1294E+04 -1.4791E+03 -7.8830E+02
  2.2387E-05  5.9626E+04  5.9639E+04 -1.4854E+04 -1.4844E+04 -2.0846E+03 -2.0811E+03 -1.1118E+03 -1.1129E+03  4.0359E+04 -9.9190E+03 -1.4036E+03 -7.5166E+02
  2.5119E-05  5.2099E+04  5.2112E+04 -1.3044E+04 -1.3036E+04 -1.9677E+03 -1.9645E+03 -1.0490E+03 -1.0501E+03  3.5265E+04 -8.7105E+03 -1.3236E+03 -7.0834E+02
  2.8184E-05  4.5521E+04  4.5533E+04 -1.1455E+04 -1.1446E+04 -1.8471E+03 -1.8441E+03 -9.7991E+02 -9.8090E+02  3.0814E+04 -7.6485E+03 -1.2413E+03 -6.6103E+02
  3.1623E-05  3.9773E+04  3.9785E+04 -1.0057E+04 -1.0049E+04 -1.7254E+03 -1.7226E+03 -9.0767E+02 -9.0859E+02  2.6923E+04 -6.7153E+03 -1.1587E+03 -6.1180E+02
  3.5481E-05  3.4750E+04  3.4761E+04 -8.8299E+03 -8.8222E+03 -1.6049E+03 -1.6023E+03 -8.3467E+02 -8.3553E+02  2.3524E+04 -5.8954E+03 -1.0770E+03 -5.6222E+02
  3.9811E-05  3.0361E+04  3.0372E+04 -7.7514E+03 -7.7440E+03 -1.4870E+03 -1.4846E+03 -7.6271E+02 -7.6352E+02  2.0553E+04 -5.1750E+03 -9.9733E+02 -5.1346E+02
