# Q =     2.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO)
  1.0000E-05  1.5325E+05  1.5326E+05 -3.6773E+04 -3.6761E+04 -2.3582E+03 -2.3525E+03 -8.0275E+02 -8.0453E+02  1.0370E+05 -2.4563E+04 -1.6147E+03 -5.6542E+02
  1.1220E-05  1.3392E+05  1.3394E+05 -3.2315E+04 -3.2304E+04 -2.4312E+03 -2.4259E+03 -9.9094E+02 -9.9262E+02  9.0629E+04 -2.1584E+04 -1.6571E+03 -6.8650E+02
  1.2589E-05  1.1704E+05  1.1705E+05 -2.8395E+04 -2.8384E+04 -2.4494E+03 -2.4444E+03 -1.1078E+03 -1.1094E+03  7.9204E+04 -1.8965E+04 -1.6639E+03 -7.6069E+02
  1.4125E-05  1.0227E+05  1.0229E+05 -2.4948E+04 -2.4938E+04 -2.4252E+03 -2.4205E+03 -1.1697E+03 -1.1712E+03  6.9216E+04 -1.6663E+04 -1.6432E+03 -7.9875E+02
  1.5849E-05  8.9372E+04  8.9386E+04 -2.1918E+04 -2.1908E+04 -2.3687E+03 -2.3644E+03 -1.1897E+03 -1.1911E+03  6.0486E+04 -1.4638E+04 -1.6017E+03 -8.0940E+02
  1.7783E-05  7.8095E+04  7.8109E+04 -1.9254E+04 -1.9244E+04 -2.2883E+03 -2.2843E+03 -1.1785E+03 -1.1798E+03  5.2856E+04 -1.2858E+04 -1.5447E+03 -7.9963E+02
  1.9953E-05  6.8240E+04  6.8253E+04 -1.6912E+04 -1.6903E+04 -2.1908E+03 -2.1870E+03 -1.1446E+03 -1.1458E+03  4.6187E+04 -1.1294E+04 -1.4768E+03 -7.7503E+02
  2.2387E-05  5.9626E+04  5.9639E+04 -1.4854E+04 -1.4844E+04 -2.0816E+03 -2.0781E+03 -1.0947E+03 -1.0958E+03  4.0359E+04 -9.9190E+03 -1.4016E+03 -7.4005E+02
  2.5119E-05  5.2099E+04  5.2112E+04 -1.3044E+04 -1.3036E+04 -1.9651E+03 -1.9618E+03 -1.0340E+03 -1.0351E+03  3.5265E+04 -8.7105E+03 -1.3218E+03 -6.9817E+02
  2.8184E-05  4.5521E+04  4.5533E+04 -1.1455E+04 -1.1446E+04 -1.8447E+03 -1.8417E+03 -9.6676E+02 -9.6775E+02  3.0814E+04 -7.6485E+03 -1.2398E+03 -6.5212E+02
  3.1623E-05  3.9773E+04  3.9785E+04 -1.0057E+04 -1.0049E+04 -1.7233E+03 -1.7205E+03 -8.9615E+02 -8.9707E+02  2.6923E+04 -6.7153E+03 -1.1573E+03 -6.0399E+02
  3.5481E-05  3.4750E+04  3.4761E+04 -8.8299E+03 -8.8222E+03 -1.6030E+03 -1.6004E+03 -8.2459E+02 -8.2545E+02  2.3524E+04 -5.8954E+03 -1.0758E+03 -5.5539E+02
  3.9811E-05  3.0361E+04  3.0372E+04 -7.7514E+03 -7.7440E+03 -1.4854E+03 -1.4830E+03 -7.5388E+02 -7.5468E+02  2.0553E+04 -5.1750E+03 -9.9624E+02 -5.0748E+02
  4.4668E-05  2.6525E+04  2.6536E+04 -6.8040E+03 -6.7969E+03 -1.3716E+03 -1.3694E+03 -6.8535E+02 -6.8609E+02  1.7958E+04 -4.5423E+03 -9.1947E+02 -4.6113E+02
  5.0119E-05  2.3174E+04  2.3185E+04 -5.9718E+03 -5.9650E+03 -1.2627E+03 -1.2606E+03 -6.1990E+02 -6.2059E+02  1.5689E+04 -3.9865E+03 -8.4602E+02 -4.1693E+02
  5.6234E-05  2.0247E+04  2.0257E+04 -5.2409E+03 -5.2344E+03 -1.1591E+03 -1.1572E+03 -5.5816E+02 -5.5879E+02  1.3708E+04 -3.4983E+03 -7.7626E+02 -3.7528E+02
  6.3096E-05  1.7688E+04  1.7698E+04 -4.5990E+03 -4.5928E+03 -1.0612E+03 -1.0594E+03 -5.0049E+02 -5.0108E+02  1.1976E+04 -3.0696E+03 -7.1042E+02 -3.3642E+02
  7.0795E-05  1.5453E+04  1.5463E+04 -4.0353E+03 -4.0293E+03 -9.6923E+02 -9.6762E+02 -4.4708E+02 -4.4763E+02  1.0463E+04 -2.6932E+03 -6.4863E+02 -3.0045E+02
  7.9433E-05  1.3501E+04  1.3510E+04 -3.5403E+03 -3.5347E+03 -8.8327E+02 -8.8180E+02 -3.9798E+02 -3.9849E+02  9.1412E+03 -2.3627E+03 -5.9092E+02 -2.6741E+02
