  0.08  0.977237221  0.0217555481
  0.08  0.954992586  0.0196812729
  0.08  0.933254301  0.0174859273
  0.08  0.912010839  0.0152417326
  0.08  0.891250938  0.0130068495
  0.08  0.87096359  0.0108266985
  0.08  0.851138038  0.00873544152
  0.08  0.831763771  0.0067575233
  0.08  0.812830516  0.00490919139
  0.08  0.794328235  0.00319993986
  0.08  0.776247117  0.00163383692
  0.08  0.758577575  0.000210713508
  0.08  0.741310241 -0.00107279856
  0.08  0.72443596 -0.00222238067
  0.08  0.707945784 -0.0032452887
  0.08  0.691830971 -0.00414975145
  0.08  0.676082975 -0.00494449338
  0.08  0.660693448 -0.00563836672
  0.08  0.645654229 -0.0062400778
  0.08  0.630957344 -0.00675799247
  0.08  0.616595002 -0.00720000642
  0.08  0.602559586 -0.00757346747
  0.08  0.588843655 -0.00788513813
  0.08  0.575439937 -0.00814118863
  0.08  0.562341325 -0.00834721187
  0.08  0.549540874 -0.0085082534
  0.08  0.537031796 -0.00862885082
  0.08  0.52480746 -0.00871307824
  0.08  0.512861384 -0.00876459248
  0.08  0.501187234 -0.00878667873
  0.08  0.489778819 -0.00878229387
  0.08  0.478630092 -0.00875410644
  0.08  0.467735141 -0.00870453277
  0.08  0.45708819 -0.00863576893
  0.08  0.446683592 -0.00854981853
  0.08  0.436515832 -0.00844851671
  0.08  0.426579519 -0.00833355044
  0.08  0.416869383 -0.00820647575
  0.08  0.407380278 -0.00806873201
  0.08  0.39810717 -0.00792165398
  0.08  0.389045145 -0.00776648178
  0.08  0.380189396 -0.00760436923
  0.08  0.371535229 -0.00743639084
  0.08  0.363078055 -0.00726354776
  0.08  0.354813389 -0.00708677286
  0.08  0.34673685 -0.00690693514
  0.08  0.338844156 -0.00672484366
  0.08  0.331131121 -0.00654125101
  0.08  0.323593657 -0.00635685658
  0.08  0.316227766 -0.00617230943
  0.08  0.309029543 -0.00598821113
  0.08  0.301995172 -0.00580511832
  0.08  0.295120923 -0.00562354522
  0.08  0.28840315 -0.00544396596
  0.08  0.281838293 -0.00526681682
  0.08  0.27542287 -0.00509249841
  0.08  0.26915348 -0.00492137769
  0.08  0.263026799 -0.00475378991
  0.08  0.257039578 -0.00459004051
  0.08  0.251188643 -0.00443040684
  0.08  0.245470892 -0.00427513986
  0.08  0.239883292 -0.00412446575
  0.08  0.234422881 -0.00397858737
  0.08  0.229086765 -0.00383768571
  0.08  0.223872114 -0.00370192122
  0.08  0.218776162 -0.00357143511
  0.08  0.213796209 -0.00344635052
  0.08  0.208929613 -0.00332677367
  0.08  0.204173794 -0.00321279493
