  0.08  0.977237221  1.39576752E-05
  0.08  0.954992586  2.81692403E-05
  0.08  0.933254301  3.76959423E-05
  0.08  0.912010839  4.19789388E-05
  0.08  0.891250938  4.06324909E-05
  0.08  0.87096359  3.34253676E-05
  0.08  0.851138038  2.02614486E-05
  0.08  0.831763771  1.16039417E-06
  0.08  0.812830516 -2.3760967E-05
  0.08  0.794328235 -5.43060679E-05
  0.08  0.776247117 -9.02145511E-05
  0.08  0.758577575 -0.000131176562
  0.08  0.741310241 -0.000176845319
  0.08  0.72443596 -0.000226847983
  0.08  0.707945784 -0.000280794878
  0.08  0.691830971 -0.000338287201
  0.08  0.676082975 -0.000398923344
  0.08  0.660693448 -0.000462303973
  0.08  0.645654229 -0.000528036042
  0.08  0.630957344 -0.000595735873
  0.08  0.616595002 -0.000665031456
  0.08  0.602559586 -0.000735564103
  0.08  0.588843655 -0.000806989562
  0.08  0.575439937 -0.000878978723
  0.08  0.562341325 -0.000951217967
  0.08  0.549540874 -0.00102340928
  0.08  0.537031796 -0.00109527013
  0.08  0.52480746 -0.00116653328
  0.08  0.512861384 -0.00123694639
  0.08  0.501187234 -0.00130627166
  0.08  0.489778819 -0.00137428532
  0.08  0.478630092 -0.00144077722
  0.08  0.467735141 -0.00150555029
  0.08  0.45708819 -0.00156842004
  0.08  0.446683592 -0.00162921414
  0.08  0.436515832 -0.00168777188
  0.08  0.426579519 -0.00174394373
  0.08  0.416869383 -0.0017975909
  0.08  0.407380278 -0.00184858492
  0.08  0.39810717 -0.00189680717
  0.08  0.389045145 -0.00194214852
  0.08  0.380189396 -0.00198450893
  0.08  0.371535229 -0.00202379704
  0.08  0.363078055 -0.00205992984
  0.08  0.354813389 -0.00209283231
  0.08  0.34673685 -0.00212243703
  0.08  0.338844156 -0.00214868391
  0.08  0.331131121 -0.00217151979
  0.08  0.323593657 -0.0021908982
  0.08  0.316227766 -0.00220677899
  0.08  0.309029543 -0.00221912805
  0.08  0.301995172 -0.00222791706
  0.08  0.295120923 -0.00223312314
  0.08  0.28840315 -0.00223472863
  0.08  0.281838293 -0.00223272082
  0.08  0.27542287 -0.00222709168
  0.08  0.26915348 -0.00221783763
  0.08  0.263026799 -0.00220495928
  0.08  0.257039578 -0.00218846123
  0.08  0.251188643 -0.00216835185
  0.08  0.245470892 -0.00214464304
  0.08  0.239883292 -0.00211735004
  0.08  0.234422881 -0.00208649125
  0.08  0.229086765 -0.00205208802
  0.08  0.223872114 -0.00201416447
  0.08  0.218776162 -0.00197274732
  0.08  0.213796209 -0.00192786574
