  0.085  9.99999998E-05 -0.0306739073
  0.085  7.94328233E-05 -0.0313031373
  0.085  6.30957343E-05 -0.0318650331
  0.085  5.01187233E-05 -0.0323568512
  0.085  3.9810717E-05 -0.0327761231
  0.085  3.16227765E-05 -0.0331206858
  0.085  2.51188643E-05 -0.0333887228
  0.085  1.99526231E-05 -0.0335788166
  0.085  1.58489319E-05 -0.0336900186
  0.085  1.25892541E-05 -0.0337219382
  0.085  9.99999998E-06 -0.0336748577
  0.085  7.94328233E-06 -0.0335498789
  0.085  6.30957343E-06 -0.0333491098
  0.085  5.01187233E-06 -0.0330759012
  0.085  3.9810717E-06 -0.0327351464
  0.085  3.16227765E-06 -0.0323336598
  0.085  2.51188643E-06 -0.0318806552
  0.085  1.99526231E-06 -0.0313883481
  0.085  1.58489319E-06 -0.0308727156
  0.085  1.25892541E-06 -0.0303544532
  0.085  9.99999997E-07 -0.0298601801
  0.09  0.630957344 -0.000185404878
  0.09  0.501187234 -0.000560463171
  0.09  0.39810717 -0.000850887698
  0.09  0.316227766 -0.000935716689
  0.09  0.251188643 -0.000858395096
  0.09  0.199526231 -0.000743006667
  0.09  0.158489319 -0.000712417102
  0.09  0.125892541 -0.000849119581
  0.09  0.1 -0.00118916766
  0.09  0.0794328234 -0.00173240708
  0.09  0.0630957344 -0.00245689224
  0.09  0.0501187233 -0.0033312771
  0.09  0.039810717 -0.00432321326
  0.09  0.0316227766 -0.00540396813
  0.09  0.0251188643 -0.00655026071
  0.09  0.0199526231 -0.00774437338
  0.09  0.0158489319 -0.00897337533
  0.09  0.0125892541 -0.0102280169
  0.09  0.00999999999 -0.0115016213
  0.09  0.00794328234 -0.0127891344
  0.09  0.00630957344 -0.0140863885
  0.09  0.00501187233 -0.0153895798
  0.09  0.0039810717 -0.0166949283
  0.09  0.00316227766 -0.0179984821
  0.09  0.00251188643 -0.0192960273
  0.09  0.00199526231 -0.0205830702
  0.09  0.00158489319 -0.0218548648
  0.09  0.00125892541 -0.0231064666
  0.09  0.000999999999 -0.0243327966
  0.09  0.000794328234 -0.0255287085
  0.09  0.000630957344 -0.0266890506
  0.09  0.000501187233 -0.0278087222
  0.09  0.00039810717 -0.0288827193
  0.09  0.000316227766 -0.0299061738
  0.09  0.000251188643 -0.0308743835
  0.09  0.000199526231 -0.0317828359
  0.09  0.000158489319 -0.0326272265
  0.09  0.000125892541 -0.0334034743
  0.09  9.99999998E-05 -0.0341077347
  0.09  7.94328233E-05 -0.0347364127
  0.09  6.30957343E-05 -0.0352861777
  0.09  5.01187233E-05 -0.0357539817
  0.09  3.9810717E-05 -0.0361370833
  0.09  3.16227765E-05 -0.0364330789
  0.09  2.51188643E-05 -0.0366399445
  0.09  1.99526231E-05 -0.036756091
  0.09  1.58489319E-05 -0.0367804355
  0.09  1.25892541E-05 -0.0367124947
  0.09  9.99999998E-06 -0.0365525048
  0.09  7.94328233E-06 -0.0363015748
  0.09  6.30957343E-06 -0.0359618821
  0.09  5.01187233E-06 -0.035536921
  0.09  3.9810717E-06 -0.0350318176
  0.09  3.16227765E-06 -0.034453728
  0.09  2.51188643E-06 -0.0338123413
  0.09  1.99526231E-06 -0.0331205143
  0.09  1.58489319E-06 -0.0323950718
  0.09  1.25892541E-06 -0.0316578146
  0.09  9.99999997E-07 -0.0309367898
  0.095  0.630957344 -0.000202961794
  0.095  0.501187234 -0.000598109311
  0.095  0.39810717 -0.000890302817
  0.095  0.316227766 -0.000960912023
  0.095  0.251188643 -0.000870101206
  0.095  0.199526231 -0.000760175663
  0.095  0.158489319 -0.000765885698
  0.095  0.125892541 -0.000973623328
  0.095  0.1 -0.00141705235
  0.095  0.0794328234 -0.0020900033
  0.095  0.0630957344 -0.00296323569
  0.095  0.0501187233 -0.00399841028
  0.095  0.039810717 -0.00515732088
  0.095  0.0316227766 -0.0064067928
  0.095  0.0251188643 -0.00772045947
  0.095  0.0199526231 -0.009078647
  0.095  0.0158489319 -0.0104673166
  0.095  0.0125892541 -0.01187669
  0.095  0.00999999999 -0.0132999153
  0.095  0.00794328234 -0.0147319439
  0.095  0.00630957344 -0.0161686726
  0.095  0.00501187233 -0.0176063408
  0.095  0.0039810717 -0.0190411454
  0.095  0.00316227766 -0.0204690231
  0.095  0.00251188643 -0.0218855562
  0.095  0.00199526231 -0.0232859606
  0.095  0.00158489319 -0.0246651259
  0.095  0.00125892541 -0.0260176838
  0.095  0.000999999999 -0.0273380887
  0.095  0.000794328234 -0.0286206988
  0.095  0.000630957344 -0.0298598525
  0.095  0.000501187233 -0.0310499353
  0.095  0.00039810717 -0.0321854355
  0.095  0.000316227766 -0.0332609905
  0.095  0.000251188643 -0.0342714222
  0.095  0.000199526231 -0.0352117649
  0.095  0.000158489319 -0.0360772862
  0.095  0.000125892541 -0.0368635043
  0.095  9.99999998E-05 -0.0375662011
  0.095  7.94328233E-05 -0.0381814365
  0.095  6.30957343E-05 -0.0387055625
  0.095  5.01187233E-05 -0.0391352421
  0.095  3.9810717E-05 -0.0394674724
  0.095  3.16227765E-05 -0.0396996171
  0.095  2.51188643E-05 -0.0398294491
  0.095  1.99526231E-05 -0.0398552067
  0.095  1.58489319E-05 -0.0397756689
  0.095  1.25892541E-05 -0.0395902516
  0.095  9.99999998E-06 -0.0392991336
  0.095  7.94328233E-06 -0.0389034169
  0.095  6.30957343E-06 -0.0384053326
  0.095  5.01187233E-06 -0.0378085016
  0.095  3.9810717E-06 -0.037118266
  0.095  3.16227765E-06 -0.0363421082
  0.095  2.51188643E-06 -0.0354901802
  0.095  1.99526231E-06 -0.0345759714
  0.095  1.58489319E-06 -0.0336171512
  0.095  1.25892541E-06 -0.0326366297
  0.095  9.99999997E-07 -0.0316638949
  0.1  0.630957344 -0.000220955454
  0.1  0.501187234 -0.000636463012
  0.1  0.39810717 -0.000930193399
  0.1  0.316227766 -0.000986699641
  0.1  0.251188643 -0.000884044934
  0.1  0.199526231 -0.000783576926
  0.1  0.158489319 -0.000832137059
  0.1  0.125892541 -0.00111969663
  0.1  0.1 -0.00167690268
  0.1  0.0794328234 -0.00249084929
  0.1  0.0630957344 -0.00352433514
  0.1  0.0501187233 -0.00473149523
  0.1  0.039810717 -0.00606788948
  0.1  0.0316227766 -0.00749567001
  0.1  0.0251188643 -0.00898527064
  0.1  0.0199526231 -0.0105150315
  0.1  0.0158489319 -0.0120698301
  0.1  0.0125892541 -0.0136394123
  0.1  0.00999999999 -0.0152168142
  0.1  0.00794328234 -0.0167970533
  0.1  0.00630957344 -0.0183761401
  0.1  0.00501187233 -0.0199503926
  0.1  0.0039810717 -0.0215160031
  0.1  0.00316227766 -0.0230688009
  0.1  0.00251188643 -0.0246041545
  0.1  0.00199526231 -0.0261169684
  0.1  0.00158489319 -0.0276017385
  0.1  0.00125892541 -0.029052638
  0.1  0.000999999999 -0.0304636166
  0.1  0.000794328234 -0.0318284996
  0.1  0.000630957344 -0.0331410795
  0.1  0.000501187233 -0.0343951965
  0.1  0.00039810717 -0.0355848058
  0.1  0.000316227766 -0.0367040325
  0.1  0.000251188643 -0.0377472143
  0.1  0.000199526231 -0.0387089344
  0.1  0.000158489319 -0.0395840465
  0.1  0.000125892541 -0.0403676939
  0.1  9.99999998E-05 -0.0410553252
  0.1  7.94328233E-05 -0.0416427089
  0.1  6.30957343E-05 -0.042125948
  0.1  5.01187233E-05 -0.0425014991
  0.1  3.9810717E-05 -0.042766196
  0.1  3.16227765E-05 -0.0429172818
  0.1  2.51188643E-05 -0.0429524522
  0.1  1.99526231E-05 -0.0428699131
  0.1  1.58489319E-05 -0.0426684568
  0.1  1.25892541E-05 -0.0423475615
  0.1  9.99999998E-06 -0.0419075206
  0.1  7.94328233E-06 -0.041349609
  0.1  6.30957343E-06 -0.0406762961
  0.1  5.01187233E-06 -0.0398915168
  0.1  3.9810717E-06 -0.039001017
  0.1  3.16227765E-06 -0.0380127897
  0.1  2.51188643E-06 -0.0369376284
  0.1  1.99526231E-06 -0.0357898245
  0.1  1.58489319E-06 -0.0345880492
  0.1  1.25892541E-06 -0.0333564637
  0.1  9.99999997E-07 -0.0321261199
  0.105  0.630957344 -0.000239494352
  0.105  0.501187234 -0.000675774305
  0.105  0.39810717 -0.00097079416
  0.105  0.316227766 -0.00101306146
  0.105  0.251188643 -0.00089981616
  0.105  0.199526231 -0.000812454718
  0.105  0.158489319 -0.000910277684
  0.105  0.125892541 -0.00128659396
  0.105  0.1 -0.00196839203
  0.105  0.0794328234 -0.00293522004
  0.105  0.0630957344 -0.0041411183
  0.105  0.0501187233 -0.00553201814
  0.105  0.039810717 -0.00705673331
  0.105  0.0316227766 -0.00867239938
  0.105  0.0251188643 -0.0103460554
  0.105  0.0199526231 -0.0120539774
  0.105  0.0158489319 -0.0137799654
  0.105  0.0125892541 -0.0155133516
  0.105  0.00999999999 -0.0172471542
  0.105  0.00794328234 -0.0189765659
  0.105  0.00630957344 -0.0206978241
  0.105  0.00501187233 -0.0224074346
  0.105  0.0039810717 -0.0241016879
  0.105  0.00316227766 -0.0257763995
  0.105  0.00251188643 -0.0274268103
  0.105  0.00199526231 -0.029047593
  0.105  0.00158489319 -0.0306329236
  0.105  0.00125892541 -0.0321765878
  0.105  0.000999999999 -0.0336720998
  0.105  0.000794328234 -0.0351128199
  0.105  0.000630957344 -0.0364920634
  0.105  0.000501187233 -0.0378031952
  0.105  0.00039810717 -0.0390397094
  0.105  0.000316227766 -0.0401952928
  0.105  0.000251188643 -0.0412638758
  0.105  0.000199526231 -0.0422396707
  0.105  0.000158489319 -0.0431172008
  0.105  0.000125892541 -0.0438913227
  0.105  9.99999998E-05 -0.0445572435
  0.105  7.94328233E-05 -0.045110537
  0.105  6.30957343E-05 -0.0455471592
  0.105  5.01187233E-05 -0.0458634669
  0.105  3.9810717E-05 -0.0460562412
  0.105  3.16227765E-05 -0.0461227188
  0.105  2.51188643E-05 -0.0460606339
  0.105  1.99526231E-05 -0.0458682735
  0.105  1.58489319E-05 -0.0455445506
  0.105  1.25892541E-05 -0.0450890998
  0.105  9.99999998E-06 -0.0445024014
  0.105  7.94328233E-06 -0.0437859404
  0.105  6.30957343E-06 -0.0429424108
  0.105  5.01187233E-06 -0.0419759754
  0.105  3.9810717E-06 -0.040892596
  0.105  3.16227765E-06 -0.0397004527
  0.105  2.51188643E-06 -0.0384104746
  0.105  1.99526231E-06 -0.0370370101
  0.105  1.58489319E-06 -0.0355986761
  0.105  1.25892541E-06 -0.0341194286
  0.105  9.99999997E-07 -0.0326299163
  0.11  0.630957344 -0.000258987085
  0.11  0.501187234 -0.000716992254
  0.11  0.39810717 -0.00101387663
  0.11  0.316227766 -0.00104271117
  0.11  0.251188643 -0.00092085427
  0.11  0.199526231 -0.000850418548
  0.11  0.158489319 -0.0010033309
  0.11  0.125892541 -0.00147598657
  0.11  0.1 -0.00229123211
  0.11  0.0794328234 -0.00342052365
  0.11  0.0630957344 -0.00480864214
  0.11  0.0501187233 -0.0063929073
  0.11  0.039810717 -0.00811507822
  0.11  0.0316227766 -0.00992704989
  0.11  0.0251188643 -0.0117923045
  0.11  0.0199526231 -0.0136849323
  0.11  0.0158489319 -0.0155875577
  0.11  0.0125892541 -0.017489013
  0.11  0.00999999999 -0.0193822173
  0.11  0.00794328234 -0.0212624582
  0.11  0.00630957344 -0.0231261183
  0.11  0.00501187233 -0.0249698084
  0.11  0.0039810717 -0.0267898326
  0.11  0.00316227766 -0.0285819072
  0.11  0.00251188643 -0.0303410586
  0.11  0.00199526231 -0.0320616394
  0.11  0.00158489319 -0.0337374169
  0.11  0.00125892541 -0.0353616979
  0.11  0.000999999999 -0.0369274672
  0.11  0.000794328234 -0.0384275226
  0.11  0.000630957344 -0.0398545983
  0.11  0.000501187233 -0.0412014715
  0.11  0.00039810717 -0.0424610494
  0.11  0.000316227766 -0.0436264378
  0.11  0.000251188643 -0.0446909924
  0.11  0.000199526231 -0.0456483549
  0.11  0.000158489319 -0.0464924756
  0.11  0.000125892541 -0.0472176264
  0.11  9.99999998E-05 -0.0478184051
  0.11  7.94328233E-05 -0.048289734
  0.11  6.30957343E-05 -0.0486268545
  0.11  5.01187233E-05 -0.0488253196
  0.11  3.9810717E-05 -0.0488809863
  0.11  3.16227765E-05 -0.0487900085
  0.11  2.51188643E-05 -0.0485488334
  0.11  1.99526231E-05 -0.0481542022
  0.11  1.58489319E-05 -0.0476031572
  0.11  1.25892541E-05 -0.0468930579
  0.11  9.99999998E-06 -0.0460216085
  0.11  7.94328233E-06 -0.0449869008
  0.11  6.30957343E-06 -0.0437874764
  0.11  5.01187233E-06 -0.0424224149
  0.11  3.9810717E-06 -0.0408914539
  0.11  3.16227765E-06 -0.0391951525
  0.11  2.51188643E-06 -0.0373351087
  0.11  1.99526231E-06 -0.0353142477
  0.11  1.58489319E-06 -0.0331372015
  0.11  1.25892541E-06 -0.0308108052
  0.11  9.99999997E-07 -0.0283447455
  0.115  0.630957344 -0.000278670605
  0.115  0.501187234 -0.000758341007
  0.115  0.39810717 -0.00105643287
  0.115  0.316227766 -0.0010716297
  0.115  0.251188643 -0.000942872398
  0.115  0.199526231 -0.000894013494
  0.115  0.158489319 -0.00110983093
  0.115  0.125892541 -0.00168931986
  0.115  0.1 -0.00265027034
  0.115  0.0794328234 -0.00395499873
  0.115  0.0630957344 -0.00553806402
  0.115  0.0501187233 -0.00732741843
  0.115  0.039810717 -0.00925725825
  0.115  0.0316227766 -0.0112739651
  0.115  0.0251188643 -0.0133373865
  0.115  0.0199526231 -0.0154194944
  0.115  0.0158489319 -0.0175019019
  0.115  0.0125892541 -0.0195731622
  0.115  0.00999999999 -0.0216263415
  0.115  0.00794328234 -0.0236570729
  0.115  0.00630957344 -0.0256621255
  0.115  0.00501187233 -0.0276384396
  0.115  0.0039810717 -0.0295825378
  0.115  0.00316227766 -0.0314902231
  0.115  0.00251188643 -0.0333564761
  0.115  0.00199526231 -0.035175485
  0.115  0.00158489319 -0.0369407548
  0.115  0.00125892541 -0.0386452553
  0.115  0.000999999999 -0.040281584
  0.115  0.000794328234 -0.0418421243
  0.115  0.000630957344 -0.0433191891
  0.115  0.000501187233 -0.0447051462
  0.115  0.00039810717 -0.0459925211
  0.115  0.000316227766 -0.04717408
  0.115  0.000251188643 -0.0482428937
  0.115  0.000199526231 -0.0491923857
  0.115  0.000158489319 -0.0500163664
  0.115  0.000125892541 -0.0507090585
  0.115  9.99999998E-05 -0.0512651153
  0.115  7.94328233E-05 -0.0516796352
  0.115  6.30957343E-05 -0.0519481756
  0.115  5.01187233E-05 -0.0520667699
  0.115  3.9810717E-05 -0.052031949
  0.115  3.16227765E-05 -0.0518407716
  0.115  2.51188643E-05 -0.0514908675
  0.115  1.99526231E-05 -0.0509804957
  0.115  1.58489319E-05 -0.0503086247
  0.115  1.25892541E-05 -0.0494750389
  0.115  9.99999998E-06 -0.0484804787
  0.115  7.94328233E-06 -0.0473268237
  0.115  6.30957343E-06 -0.0460173281
  0.115  5.01187233E-06 -0.0445569241
  0.115  3.9810717E-06 -0.042952609
  0.115  3.16227765E-06 -0.0412139374
  0.115  2.51188643E-06 -0.0393536466
  0.115  1.99526231E-06 -0.0373884479
  0.115  1.58489319E-06 -0.0353400274
  0.115  1.25892541E-06 -0.0332363101
  0.115  9.99999997E-07 -0.0311130544
  0.12  0.630957344 -0.000299403627
  0.12  0.501187234 -0.000801931331
  0.12  0.39810717 -0.00110231253
  0.12  0.316227766 -0.00110538869
  0.12  0.251188643 -0.000972452466
  0.12  0.199526231 -0.000949592159
  0.12  0.158489319 -0.00123450197
  0.12  0.125892541 -0.00192850135
  0.12  0.1 -0.00304386458
  0.12  0.0794328234 -0.00453325775
  0.12  0.0630957344 -0.00632053815
  0.12  0.0501187233 -0.00832387993
  0.12  0.039810717 -0.0104695853
  0.12  0.0316227766 -0.0126982655
  0.12  0.0251188643 -0.0149659396
  0.12  0.0199526231 -0.0172423172
  0.12  0.0158489319 -0.0195078946
  0.12  0.0125892541 -0.0217508687
  0.12  0.00999999999 -0.0239643961
  0.12  0.00794328234 -0.0261444128
  0.12  0.00630957344 -0.0282880439
  0.12  0.00501187233 -0.0303925368
  0.12  0.0039810717 -0.0324546199
  0.12  0.00316227766 -0.0344701778
  0.12  0.00251188643 -0.0364341499
  0.12  0.00199526231 -0.0383405744
  0.12  0.00158489319 -0.0401827182
  0.12  0.00125892541 -0.0419532492
  0.12  0.000999999999 -0.0436444216
  0.12  0.000794328234 -0.0452482557
  0.12  0.000630957344 -0.0467566997
  0.12  0.000501187233 -0.048161769
  0.12  0.00039810717 -0.0494556599
  0.12  0.000316227766 -0.0506308407
  0.12  0.000251188643 -0.0516801192
  0.12  0.000199526231 -0.052596693
  0.12  0.000158489319 -0.0533741842
  0.12  0.000125892541 -0.0540066628
  0.12  9.99999998E-05 -0.0544886617
  0.12  7.94328233E-05 -0.0548151888
  0.12  6.30957343E-05 -0.0549817364
  0.12  5.01187233E-05 -0.0549842946
  0.12  3.9810717E-05 -0.0548193694
  0.12  3.16227765E-05 -0.0544840108
  0.12  2.51188643E-05 -0.0539758532
  0.12  1.99526231E-05 -0.0532931742
  0.12  1.58489319E-05 -0.052434975
  0.12  1.25892541E-05 -0.0514010901
  0.12  9.99999998E-06 -0.0501923318
  0.12  7.94328233E-06 -0.048810681
  0.12  6.30957343E-06 -0.047259533
  0.12  5.01187233E-06 -0.045544015
  0.12  3.9810717E-06 -0.0436713907
  0.12  3.16227765E-06 -0.041651576
  0.12  2.51188643E-06 -0.0394977934
  0.12  1.99526231E-06 -0.0372273997
  0.12  1.58489319E-06 -0.0348629324
  0.12  1.25892541E-06 -0.0324334306
  0.12  9.99999997E-07 -0.0299761
  0.125  0.630957344 -0.000320236771
  0.125  0.501187234 -0.000845230727
  0.125  0.39810717 -0.0011466863
  0.125  0.316227766 -0.00113696739
  0.125  0.251188643 -0.00100153526
  0.125  0.199526231 -0.00100988579
  0.125  0.158489319 -0.00137275412
  0.125  0.125892541 -0.00219304755
  0.125  0.1 -0.00347633441
  0.125  0.0794328234 -0.0051643649
  0.125  0.0630957344 -0.00716920146
  0.125  0.0501187233 -0.00939843334
  0.125  0.039810717 -0.0117699653
  0.125  0.0316227766 -0.014218401
  0.125  0.0251188643 -0.0166958993
  0.125  0.0199526231 -0.0191700198
  0.125  0.0158489319 -0.0216203419
  0.125  0.0125892541 -0.0240349497
  0.125  0.00999999999 -0.0264073445
  0.125  0.00794328234 -0.0287340078
  0.125  0.00630957344 -0.0310126353
  0.125  0.00501187233 -0.0332409611
  0.125  0.0039810717 -0.0354160582
  0.125  0.00316227766 -0.0375339913
  0.125  0.00251188643 -0.0395897177
  0.125  0.00199526231 -0.0415771483
  0.125  0.00158489319 -0.0434893022
  0.125  0.00125892541 -0.0453185082
  0.125  0.000999999999 -0.0470566185
  0.125  0.000794328234 -0.0486952152
  0.125  0.000630957344 -0.0502257968
  0.125  0.000501187233 -0.0516399381
  0.125  0.00039810717 -0.052929422
  0.125  0.000316227766 -0.0540863449
  0.125  0.000251188643 -0.055103197
  0.125  0.000199526231 -0.0559729224
  0.125  0.000158489319 -0.0566889621
  0.125  0.000125892541 -0.0572452848
  0.125  9.99999998E-05 -0.0576364086
  0.125  7.94328233E-05 -0.0578574188
  0.125  6.30957343E-05 -0.057903984
  0.125  5.01187233E-05 -0.057772376
  0.125  3.9810717E-05 -0.0574594951
  0.125  3.16227765E-05 -0.0569629067
  0.125  2.51188643E-05 -0.0562808917
  0.125  1.99526231E-05 -0.0554125166
  0.125  1.58489319E-05 -0.0543577274
  0.125  1.25892541E-05 -0.0531174749
  0.125  9.99999998E-06 -0.0516938785
  0.125  7.94328233E-06 -0.0500904382
  0.125  6.30957343E-06 -0.0483123063
  0.125  5.01187233E-06 -0.046366634
  0.125  3.9810717E-06 -0.0442630103
  0.125  3.16227765E-06 -0.0420140175
  0.125  2.51188643E-06 -0.0396359305
  0.125  1.99526231E-06 -0.0371495972
  0.125  1.58489319E-06 -0.0345815448
  0.125  1.25892541E-06 -0.0319653695
  0.125  9.99999997E-07 -0.0293434812
  0.13  0.630957344 -0.000342377653
  0.13  0.501187234 -0.000891676429
  0.13  0.39810717 -0.00119634151
  0.13  0.316227766 -0.00117634312
  0.13  0.251188643 -0.00104159636
  0.13  0.199526231 -0.0010853066
  0.13  0.158489319 -0.00153142498
  0.13  0.125892541 -0.00248442458
  0.13  0.1 -0.00394294463
  0.13  0.0794328234 -0.00583744698
  0.13  0.0630957344 -0.00806775583
  0.13  0.0501187233 -0.0105304361
  0.13  0.039810717 -0.0131346113
  0.13  0.0316227766 -0.015808574
  0.13  0.0251188643 -0.0185004033
  0.13  0.0199526231 -0.0211753609
  0.13  0.0158489319 -0.0238120195
  0.13  0.0125892541 -0.0263983032
  0.13  0.00999999999 -0.0289280432
  0.13  0.00794328234 -0.0313982771
  0.13  0.00630957344 -0.0338073047
  0.13  0.00501187233 -0.0361534034
  0.13  0.0039810717 -0.0384340708
  0.13  0.00316227766 -0.0406456569
  0.13  0.00251188643 -0.0427832676
  0.13  0.00199526231 -0.044840842
  0.13  0.00158489319 -0.0468113306
  0.13  0.00125892541 -0.0486869215
  0.13  0.000999999999 -0.0504592779
  0.13  0.000794328234 -0.052119766
  0.13  0.000630957344 -0.0536596577
  0.13  0.000501187233 -0.0550703033
  0.13  0.00039810717 -0.0563432724
  0.13  0.000316227766 -0.0574704637
  0.13  0.000251188643 -0.0584441869
  0.13  0.000199526231 -0.0592572221
  0.13  0.000158489319 -0.0599028591
  0.13  0.000125892541 -0.0603749229
  0.13  9.99999998E-05 -0.0606677891
  0.13  7.94328233E-05 -0.0607763939
  0.13  6.30957343E-05 -0.0606962419
  0.13  5.01187233E-05 -0.0604234169
  0.13  3.9810717E-05 -0.0599545981
  0.13  3.16227765E-05 -0.0592870865
  0.13  2.51188643E-05 -0.058418846
  0.13  1.99526231E-05 -0.0573485628
  0.13  1.58489319E-05 -0.0560757293
  0.13  1.25892541E-05 -0.0546007591
  0.13  9.99999998E-06 -0.0529251404
  0.13  7.94328233E-06 -0.0510516379
  0.13  6.30957343E-06 -0.0489845554
  0.13  5.01187233E-06 -0.0467300739
  0.13  3.9810717E-06 -0.0442966843
  0.13  3.16227765E-06 -0.0416957396
  0.13  2.51188643E-06 -0.0389421548
  0.13  1.99526231E-06 -0.0360552956
  0.13  1.58489319E-06 -0.0330601005
  0.13  1.25892541E-06 -0.0299884997
  0.13  9.99999997E-07 -0.026881205
  0.135  0.630957344 -0.000364078125
  0.135  0.501187234 -0.000936406667
  0.135  0.39810717 -0.00124250982
  0.135  0.316227766 -0.00121183842
  0.135  0.251188643 -0.00108062801
  0.135  0.199526231 -0.00116667156
  0.135  0.158489319 -0.00170684398
  0.135  0.125892541 -0.0028060727
  0.135  0.1 -0.00445461958
  0.135  0.0794328234 -0.00657025803
  0.135  0.0630957344 -0.00903944267
  0.135  0.0501187233 -0.011746929
  0.135  0.039810717 -0.0145926073
  0.135  0.0316227766 -0.017498282
  0.135  0.0251188643 -0.0204079776
  0.135  0.0199526231 -0.0232848197
  0.135  0.0158489319 -0.0261066145
  0.135  0.0125892541 -0.0288614011
  0.135  0.00999999999 -0.0315436179
  0.135  0.00794328234 -0.0341511161
  0.135  0.00630957344 -0.0366830222
  0.135  0.00501187233 -0.0391383364
  0.135  0.0039810717 -0.0415151148
  0.135  0.00316227766 -0.0438100812
  0.135  0.00251188643 -0.0460185376
  0.135  0.00199526231 -0.0481344641
  0.135  0.00158489319 -0.050150728
  0.135  0.00125892541 -0.0520593441
  0.135  0.000999999999 -0.0538517456
  0.135  0.000794328234 -0.0555190422
  0.135  0.000630957344 -0.0570522492
  0.135  0.000501187233 -0.0584424819
  0.135  0.00039810717 -0.0596811133
  0.135  0.000316227766 -0.0607598958
  0.135  0.000251188643 -0.0616710518
  0.135  0.000199526231 -0.0624073372
  0.135  0.000158489319 -0.0629620815
