  0.08  0.630957344  3.55905782E-05
  0.08  0.501187234  0.000111247036
  0.08  0.39810717  0.000180600649
  0.08  0.316227766  0.00017407786
  0.08  0.251188643  4.46459052E-05
  0.08  0.199526231 -0.000216968751
  0.08  0.158489319 -0.00058795779
  0.08  0.125892541 -0.00102697912
  0.08  0.1 -0.0014871838
  0.08  0.0794328234 -0.001925379
  0.08  0.0630957344 -0.00230699532
  0.08  0.0501187233 -0.00260778772
  0.08  0.039810717 -0.00281344944
  0.08  0.0316227766 -0.00291813134
  0.08  0.0251188643 -0.00292255761
  0.08  0.0199526231 -0.00283215423
  0.08  0.0158489319 -0.00265540468
  0.08  0.0125892541 -0.00240251533
  0.08  0.00999999999 -0.00208439717
  0.08  0.00794328234 -0.0017119315
  0.08  0.00630957344 -0.001295472
  0.08  0.00501187233 -0.000844533246
  0.08  0.0039810717 -0.000367620135
  0.08  0.00316227766  0.000127840349
  0.08  0.00251188643  0.000635496111
  0.08  0.00199526231  0.00115001978
  0.08  0.00158489319  0.0016670296
  0.08  0.00125892541  0.0021829946
  0.08  0.000999999999  0.00269513374
  0.08  0.000794328234  0.00320131534
  0.08  0.000630957344  0.00369996119
  0.08  0.000501187233  0.00418995802
  0.08  0.00039810717  0.00467057762
  0.08  0.000316227766  0.00514140634
  0.08  0.000251188643  0.0056022838
  0.08  0.000199526231  0.00605325049
  0.08  0.000158489319  0.00649450352
  0.08  0.000125892541  0.00692635981
  0.08  9.99999998E-05  0.00734922584
  0.08  7.94328233E-05  0.007763573
  0.08  6.30957343E-05  0.00816991803
  0.08  5.01187233E-05  0.00856880743
  0.08  3.9810717E-05  0.00896080549
  0.08  3.16227765E-05  0.0093464852
  0.08  2.51188643E-05  0.00972642159
  0.08  1.99526231E-05  0.0101011871
  0.08  1.58489319E-05  0.0104713485
  0.08  1.25892541E-05  0.0108374654
  0.08  9.99999998E-06  0.01120009
  0.08  7.94328233E-06  0.0115597672
  0.08  6.30957343E-06  0.0119170369
  0.08  5.01187233E-06  0.012272436
  0.08  3.9810717E-06  0.0126265018
  0.08  3.16227765E-06  0.0129797768
  0.08  2.51188643E-06  0.0133328135
  0.08  1.99526231E-06  0.0136861816
  0.08  1.58489319E-06  0.014040476
  0.08  1.25892541E-06  0.0143963268
  0.08  9.99999997E-07  0.0147544119
  0.085  0.630957344  3.92558463E-05
  0.085  0.501187234  0.00012217829
  0.085  0.39810717  0.000196533667
  0.085  0.316227766  0.000185612966
  0.085  0.251188643  3.87330953E-05
  0.085  0.199526231 -0.000252642693
  0.085  0.158489319 -0.000661821945
  0.085  0.125892541 -0.00114218751
  0.085  0.1 -0.00164164994
  0.085  0.0794328234 -0.00211267017
  0.085  0.0630957344 -0.00251758695
  0.085  0.0501187233 -0.00283033815
  0.085  0.039810717 -0.00303590738
  0.085  0.0316227766 -0.00312859994
  0.085  0.0251188643 -0.00310990753
  0.085  0.0199526231 -0.00298641409
  0.085  0.0158489319 -0.00276797149
  0.085  0.0125892541 -0.00246622925
  0.085  0.00999999999 -0.00209352024
  0.085  0.00794328234 -0.00166206307
  0.085  0.00630957344 -0.00118342601
  0.085  0.00501187233 -0.000668196158
  0.085  0.0039810717 -0.000125802598
  0.085  0.00316227766  0.000435549273
  0.085  0.00251188643  0.00100886651
  0.085  0.00199526231  0.00158830699
  0.085  0.00158489319  0.00216908728
  0.085  0.00125892541  0.0027473743
  0.085  0.000999999999  0.00332017117
  0.085  0.000794328234  0.00388520411
  0.085  0.000630957344  0.00444081497
  0.085  0.000501187233  0.00498586217
  0.085  0.00039810717  0.00551963149
  0.085  0.000316227766  0.00604175727
  0.085  0.000251188643  0.006552154
  0.085  0.000199526231  0.00705095768
  0.085  0.000158489319  0.00753847643
  0.085  0.000125892541  0.00801514929
  0.085  9.99999998E-05  0.00848151244
  0.085  7.94328233E-05  0.00893817172
  0.085  6.30957343E-05  0.00938578085
  0.085  5.01187233E-05  0.00982502427
  0.085  3.9810717E-05  0.010256604
  0.085  3.16227765E-05  0.0106812298
  0.085  2.51188643E-05  0.0110996121
  0.085  1.99526231E-05  0.0115124575
  0.085  1.58489319E-05  0.0119204653
  0.085  1.25892541E-05  0.0123243268
  0.085  9.99999998E-06  0.0127247251
  0.085  7.94328233E-06  0.013122336
  0.085  6.30957343E-06  0.0135178303
  0.085  5.01187233E-06  0.0139118769
  0.085  3.9810717E-06  0.014305147
  0.085  3.16227765E-06  0.0146983189
  0.085  2.51188643E-06  0.0150920845
  0.085  1.99526231E-06  0.015487157
  0.085  1.58489319E-06  0.0158842803
  0.085  1.25892541E-06  0.0162842406
  0.085  9.99999997E-07  0.0166878803
  0.09  0.630957344  4.3633702E-05
  0.09  0.501187234  0.000134413426
  0.09  0.39810717  0.000213044096
  0.09  0.316227766  0.00019508558
  0.09  0.251188643  2.65736153E-05
  0.09  0.199526231 -0.00029930465
  0.09  0.158489319 -0.000750832763
  0.09  0.125892541 -0.00127515931
  0.09  0.1 -0.00181433421
  0.09  0.0794328234 -0.0023162155
  0.09  0.0630957344 -0.00274010447
  0.09  0.0501187233 -0.00305840331
  0.09  0.039810717 -0.00325580826
  0.09  0.0316227766 -0.00332726781
  0.09  0.0251188643 -0.00327553945
  0.09  0.0199526231 -0.00310883348
  0.09  0.0158489319 -0.00283878403
  0.09  0.0125892541 -0.00247883015
  0.09  0.00999999999 -0.00204300117
