 # x, param, large_x, exact
 # c2np (nf independent piece)
  0.99999989222948626        48612368.092266552        51119757.615002155        51114755.062500000     
  0.99999987483008834        46749030.188860089        49132810.254183114        49127807.281250000     
  0.99999985462158258        44942797.874797367        47207554.564426720        47202551.156250000     
  0.99999983115044255        43192350.144233845        45342556.525846973        45337552.531250000     
  0.99999980388992094        41496386.813813008        43536404.313126221        43531399.750000000     
  0.99999977222822767        39853628.316331387        41787708.086935073        41782702.859375000     
  0.99999973545480048        38262815.560242914        40095099.855501071        40090093.890625000     
  0.99999969274435785        36722709.735187583        38457233.278709039        38452226.468750000     
  0.99999964313837808        35232092.151962601        36872783.508888066        36867775.773437500     
  0.99999958552358770        33789764.065002628        35340447.013000496        35335438.226562500     
  0.99999951860697778        32394546.516418092        33858941.417754062        33853931.460937500     
  0.99999944088678505        31045280.141552906        32427005.313853413        32421994.109375000     
  0.99999935061879008        29740825.019223254        31043398.107731979        31038385.464843750     
  0.99999924577717303        28480060.491617180        29706899.841078706        29701885.613281250     
  0.99999912400904978        27261884.990257841        28416311.016844369        28411295.023437500     
  0.99999898258166897        26085215.870589513        27170452.434414826        27165434.480468750     
  0.99999881832108384        24948989.239895567        25968165.017740130        25963144.890625000     
  0.99999862754092261        23852159.783623852        24808309.641818933        24803287.095703125     
  0.99999840595966027        22793700.597207464        23689766.965037670        23684741.744140625     
  0.99999814860453351        21772603.012284126        22611437.255627368        22606409.059570312     
  0.99999784969994443        20787876.427185837        21572240.222685155        21567208.728515625     
  0.99999750253784814        19838548.136069555        20571114.845809363        20566079.697265625     
  0.99999709932721526        18923663.156252496        19607019.202901386        19601980.006347656     
  0.99999663101919267        18042284.057286277        18678930.299870469        18673886.619140625     
  0.99999608710403953        17193490.790274292        17785843.900666047        17780795.258789062     
  0.99999545537528156        16376380.515896389        16926774.356029458        16921720.224121094     
  0.99999472165579328        15590067.433077067        16100754.433014058        16095694.231933594     
  0.99999386947966196        14833682.606872344        15306835.143784121        15301768.235595703     
  0.99999287972269868        14106373.797818927        14544085.576059172        14539011.258789062     
  0.99999173017330489        13407305.289204804        13811592.721496778        13806510.225219727     
  0.99999039503407239        12735657.715689808        13108461.305626266        13103369.784545898     
  0.99998884434293656        12090627.891159978        12433813.617124852        12428712.144409180     
  0.99998704330090304        11471428.636667736        11786789.337344583        11781676.896728516     
  0.99998495149127298        10877288.608095588        11166545.369725926        11161420.848266602     
  0.99998252197286264        10307452.123758802        10572255.669339927        10567117.849548340     
  0.99997970022689053        9761178.9917008616        10003111.072319387        9997958.6228637695     
  0.99997642293393152        9237744.3370300122        9458319.1255609095        9453150.5915527344     
  0.99997261655353098        8736438.4287255984        8937103.9161220826        8931917.7102661133     
  0.99996819567466400        8256566.5064618634        8438705.9009053819        8433500.2914733887     
  0.99996306110009692        7797448.6070002262        7962381.7361827493        7957154.8366394043     
  0.99995709762176910        7358419.3904141625        7507404.1072582733        7502153.8639831543     
  0.99995017143741227        6938827.9659361830        7073061.5580731165        7067785.7376861572     
  0.99994212715062558        6538037.7174606016        6658658.3208113667        6653354.4970703125     
  0.99993278428734456        6155426.1287120078        6263514.1455405336        6258179.6853942871     
  0.99992193325087930        5790384.6079951636        5886964.1298225075        5881596.1788406372     
  0.99990933062522258        5442318.3125346536        5528358.5483259642        5522954.0155525208     
  0.99989469372186712        5110645.9723366993        5187062.6823913492        5181618.2248077393     
  0.99987769424862161        4794799.7135900576        4862456.6495845839        4856968.6558341980     
  0.99985795095951058        4494224.8815312237        4553935.2331780866        4548399.8070716858     
  0.99983502112238920        4208379.8627874926        4260907.7115846043        4255320.6552219391     
  0.99980839061491900        3936735.9071437852        3982797.6876943284        3977154.4843406677     
  0.99977746242951415        3678776.9487323416        3719042.9181136074        3713338.7150745392     
  0.99974154333316179        3433999.4266157430        3469095.1422654800        3463324.7338104248     
  0.99969982838796501        3201912.1047716495        3232419.9113404425        3226577.7219438553     
  0.99965138299206657        2982035.8914703964        3008496.4170550532        3002576.4851665497     
  0.99959512204741696        2773903.6580556198        2796817.3201796431        2790813.2827730179     
  0.99952978579968210        2577060.0571686970        2596888.5788085824        2590793.6570487022     
  0.99945391182535182        2391061.3404476936        2408229.2763137044        2402036.2626481056     
  0.99936580256065088        2215475.1757755922        2230371.4489397276        2224072.6960725784     
  0.99926348767488304        2049880.4641675791        2062859.9129846136        2056447.3251571655     
  0.99914468048601390        1893867.1564166676        1905252.0915016539        1898717.1185978651     
  0.99900672749723907        1747036.0696602974        1757117.8404623661        1750451.4755178690     
  0.99884654999859246        1608998.7040613524        1618039.2743029841        1611232.0550664663     
  0.99866057652605977        1479377.0598547203        1487610.5907818042        1480652.6060397029     
  0.99844466480107141        1357803.4550605875        1365437.8950647980        1358318.7965121865     
  0.99819401158495991        1243920.3442265191        1251139.0229512651        1243848.0434831381     
  0.99790304867590940        1137380.1386354882        1144343.3631533820        1136869.3425135314     
  0.99756532305094436        1037845.0284877963        1044691.6785352002        1037023.0973504186     
  0.99717335891493264        944986.80765342992        951835.92622114229        943960.94952410460     
  0.99671849916673538        858486.70167861215        865439.07648373966        857345.60790479183     
  0.99619072353679250        778035.19982511399        785174.93032666796        776850.67820636928     
  0.99557844040185850        703331.89201606740        710727.93568846269        702160.49242812395     
  0.99486824905809157        634085.31165505468        641793.00220701331        632969.93821915984     
  0.99404466905746058        570012.78537036059        578075.31450589595        568984.28816425055     
  0.99308983311856647        510840.29080662678        519290.14399264101        509919.02898142487     
  0.99198314015852951        456302.32363249868        465162.65919791331        455499.69063719362     
  0.99070086522135781        406141.77494291420        415427.73473475408        405461.67538313940     
  0.98921572358523846        360109.82019461173        369829.75902125199        359550.08672908880     
  0.98749638722800526        317965.82070627023        328122.44099075726        317519.55837325659     
  0.98550695326026216        279477.23856037838        290068.61611295224        279134.08311731834     
  0.98320636608067713        244419.56544213137        255440.05216991931        244166.84179986548     
  0.98054779809156190        212576.26551988811        224017.25537569643        212400.03228377271     
  0.97747799810321268        183738.73189351609        195589.27759758456        183624.69853133382     
  0.97393662236207634        157706.25539859768        169953.52563310409        157640.55978963815     
  0.96985557079926910        134286.00365520999        146915.57371720183        134255.83988724521     
  0.96515836095329821        113293.00720676642        126288.98067606689        113287.09660604422     
  0.95975958436862430        94550.148451139379        107895.11339952401        94559.051035933808     
  0.95356450527788195        77888.147901557328        91562.978560630145        77904.416741876848     
  0.94646887895946330        63145.541249983733        77129.064749588899        63163.728470874252     
  0.93835908682115343        50168.639908102676        64437.197381708487        50185.170004130516     
  0.92911270584126682        38811.467379552145        53338.408848525331        38824.400625706272     
  0.91859964942070471        28935.664204718207        43690.826359614563        28944.379552260652     
  0.90668403166151956        20410.355538786112        35359.579712591367        20415.187581330392     
  0.89322691282579125        13111.977831722357        28216.730765972359        13113.845216027781     
  0.87809007394259597        6924.0645951587303        22141.225608936613        6924.1266770286893     
  0.86114093565704353        1736.9956714119912        17018.869268053335        1736.3695958579046     
  0.84225867247042585       -2552.2807013735410        12742.321232702574       -2552.7191250252654     
  0.82134147173701211       -6040.5391470524955        9211.1081306283213       -6040.2597436248179     
  0.79831474415497783       -8818.5644858537635        6331.6476196299527       -8817.3954392583255     
  0.77313991307676766       -10971.416680747010        4017.2751402501999       -10969.482757563368     
  0.74582320835049964       -12578.656505680818        2188.2628484495986       -12576.270392618680     
  0.71642369410293905       -13714.519496815512        771.81815041216942       -13712.058648326463     
  0.68505960899335072       -14448.032444711975       -297.95182331937065       -14445.831550652187     
  0.65191203987466384       -14843.074376731483       -1080.1233696520640       -14841.354744239288     
  0.61722503090494674       -14958.391173002372       -1627.0990010165099       -14957.235460256679     
  0.58130147836891555       -14847.578461262385       -1984.8187770644984       -14846.946085585727     
  0.54449457308300819       -14559.050773022009       -2193.0445983966169       -14558.819729180612     
  0.50719508170905236       -14136.016407687432       -2285.7164401299638       -14136.033557186163     
  0.46981531999609816       -13616.477688471210       -2291.3737696488779       -13616.601937262440     
  0.43277115565704816       -13033.275685093759       -2233.6301351230231       -13033.404856597816     
  0.39646368147382233       -12414.196751080612       -2131.6848517309654       -12414.276334506587     
  0.36126225088827574       -11782.154615142041       -2000.8533735698354       -11782.172228961961     
  0.32749035666501564       -11155.455668003606       -1853.0975385920092       -11155.427681427556     
  0.29541540733727911       -10548.146726512790       -1697.5382979851104       -10548.103212102456     
  0.26524291068345346       -9970.4352295390836       -1540.9364005753916       -9970.4074399328092     
  0.23711501969474605       -9429.1634808852705       -1388.1302438891055       -9429.1756851708360     
  0.21111293178984566       -8928.3130358871313       -1242.4241403313347       -8928.3787269169898     
  0.18726231836346557       -8469.5136365759590       -1105.9240718422918       -8469.6351413850371     
  0.16554081829101736       -8052.5331411071502       -979.82125875808322       -8052.7034017788756     
  0.14588663805437563       -7675.7296787233508       -864.62635571018325       -7675.9351168771118     
  0.12820742196685600       -7336.4533937500555       -760.35876672466577       -7336.6770584985134     
  0.11238874014014563       -7031.3913013961192       -666.69651110412235       -7031.6157746578419     
   9.8301745397805146E-002  -6756.8540330665555       -583.09240362380126       -6757.0637779395101     
   8.5809740690417621E-002  -6509.0071439374306       -508.86219363994212       -6509.1901371399963     
   7.4773556326448332E-002  -6284.0521351412845       -443.24988938376271       -6284.2007423315827     
   6.5055753777533920E-002  -6078.3636042451080       -385.47490518213192       -6078.4747493468649     
   5.6523750654066889E-002  -5888.5892862312530       -334.76501036069112       -5888.6640350287071     
   4.9052005347292767E-002  -5711.7194929992593       -290.37839935062556       -5711.7622149318531     
   4.2523417556048985E-002  -5545.1318612624491       -251.61758755352130       -5545.1491501574192     
   3.6830100323380445E-002  -5386.6165656400653       -217.83729116082827       -5386.6160922075105     
   3.1873667144986559E-002  -5234.3863691366578       -188.44798116673229       -5234.3758110188182     
   2.7565159538462440E-002  -5087.0751387645714       -162.91641240792438       -5087.0612952699621     
   2.3824720020687321E-002  -4943.7277854543836       -140.76411199605619       -4943.7159413767822     
   2.0581095246549243E-002  -4803.7840075109370       -121.56455941371202       -4803.7775699139274     
   1.7771035590798422E-002  -4667.0577256007100       -104.93959321008387       -4667.0581234694137     
   1.5338641429021480E-002  -4533.7136879046429       -90.555427183933517       -4533.7204994234635     
   1.3234693012974051E-002  -4404.2423872286481       -78.118543507142263       -4404.2536436826249     
   1.1415990050418417E-002  -4279.4341575355047       -67.371643861639640       -4279.4467657664245     
   9.8447186327709300E-003  -4160.3530960308290       -58.089775969890169       -4160.3633214536321     
