# Q =   500.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO) F1γ(LO) F1γ(NLO) F1γ(NNLO) F1γ(N3LO)
    9.525741268224E-01    1.121579575704E-05    2.598920775796E-07    6.112749612686E-06    1.542317788137E-07    2.339470874065E-06    6.389022611225E-08    7.495041029072E-07    2.222528761843E-08    3.363936247061E-06    1.838090582177E-06    7.052913173053E-07    2.266079077019E-07    2.506830053060E-06    1.366952445485E-06    5.234284806100E-07    1.677716289293E-07
    9.495497393321E-01    1.433322776607E-05    3.533937547273E-07    7.598863467817E-06    2.042708753911E-07    2.839856242451E-06    8.273588433768E-08    8.889152612554E-07    2.816767451320E-08    4.306888137484E-06    2.289648330486E-06    8.580804578446E-07    2.694332436830E-07    3.204783681943E-06    1.699977751692E-06    6.356710440591E-07    1.990764915197E-07
    9.463433479928E-01    1.830532078262E-05    4.801345902060E-07    9.436112123617E-06    2.702141299992E-07    3.442300610907E-06    1.069756601287E-07    1.052252893986E-06    3.563082684655E-08    5.511197170067E-06    2.849423829898E-06    1.042611909840E-06    3.197955164325E-07    4.094506810421E-06    2.111915563089E-06    7.708926197709E-07    2.357812799839E-07
    9.429454174011E-01    2.336217885643E-05    6.517542211989E-07    1.170435027228E-05    3.569867170475E-07    4.166259682290E-06    1.380945072032E-07    1.243120357933E-06    4.498141926820E-08    7.048235053584E-06    3.542516742627E-06    1.265107428923E-06    3.788811908424E-07    5.227779408445E-06    2.620784507864E-06    9.334990178203E-07    2.787066749969E-07
    9.393460966843E-01    2.979438009209E-05    8.838911238402E-07    1.450065116640E-05    4.709887082472E-07    5.034529790310E-06    1.779653234577E-07    1.465538131880E-06    5.666716721097E-08    9.008482050258E-06    4.399593138751E-06    1.532906774172E-06    4.480284859366E-07    6.670041818897E-06    3.248511274325E-06    1.128659889173E-06    3.287704315344E-07
    9.355352341624E-01    3.796835883054E-05    1.197523214662E-06    1.794273694713E-05    6.205174999873E-07    6.073720220514E-06    2.289430439971E-07    1.723957050727E-06    7.123235544239E-08    1.150650833055E-05    5.458042523897E-06    1.854640450571E-06    5.287370273704E-07    8.503887263648E-06    4.021716270137E-06    1.362418882179E-06    3.869911487552E-07
    9.315023962757E-01    4.834552563438E-05    1.620743803755E-06    2.217300979821E-05    8.163039812169E-07    7.314767206661E-06    2.939790562966E-07    2.023263969538E-06    8.933556007810E-08    1.468720674914E-05    6.763352387312E-06    2.240422189104E-06    6.226761139131E-07    1.083340904223E-05    4.972639070406E-06    1.641814176431E-06    4.544904702738E-07
    9.272368912356E-01    6.150597598480E-05    2.191108418393E-06    2.736326318288E-05    1.072190391869E-06    8.793481945842E-06    3.767594813865E-07    2.368772987924E-06    1.117696127149E-07    1.873357554554E-05    8.370733808030E-06    2.702060260858E-06    7.316896151853E-07    1.378959898573E-05    6.140222799675E-06    1.975007884326E-06    5.324921885135E-07
    9.227277978633E-01    7.817781237574E-05    2.958727807414E-06    3.372015712895E-05    1.405983710336E-06    1.055112513712E-05    4.818711835597E-07    2.766198598975E-06    1.394837407245E-07    2.387641496873E-05    1.034703523228E-05    3.253286888493E-06    8.577964170475E-07    1.753703452948E-05    7.571377957702E-06    2.371422862308E-06    6.223174384744E-07
    9.179640000863E-01    9.927330863628E-05    3.990332977694E-06    4.149154177468E-05    1.840525189980E-06    1.263499562111E-05    6.149996062386E-07    3.221605563914E-06    1.736076559653E-07    3.040638018884E-05    1.277298414690E-05    3.910003672340E-06    1.003184815366E-06    2.228213990253E-05    9.322446618815E-06    2.841884389400E-06    7.253748091788E-07
    9.129342275597E-01    1.259333822221E-04    5.374601905550E-06    5.097371032707E-05    2.405024331039E-06    1.509901533782E-05    7.831626253711E-07    3.741329261620E-06    2.154771432507E-07    3.868892572459E-05    1.574579835428E-05    4.690539423802E-06    1.170198869988E-06    2.828336306528E-05    1.146088766387E-05    3.398762981276E-06    8.431439541217E-07
    9.076271028638E-01    1.595821125833E-04    7.229117620439E-06    6.251965457655E-05    3.136714066882E-06    1.800428658647E-05    9.949844859673E-07    4.331859469681E-06    2.666604041690E-07    4.918278589713E-05    1.938220940567E-05    5.615914938308E-06    1.361314389511E-06    3.586367491834E-05    1.406720237359E-05    4.056113211608E-06    9.771510884779E-07
    9.020311957024E-01    2.019933537506E-04    9.709427118762E-06    7.654838146083E-05    4.082893100260E-06    2.141959004619E-05    1.261013447350E-06    4.999679676321E-06    3.289840278948E-07    6.246276345461E-05    2.382193991909E-05    6.710106886623E-06    1.579101824356E-06    4.542587162646E-05    1.723711693419E-05    4.829801709929E-06    1.128934547755E-06
    8.961350844877E-01    2.553718380587E-04    1.302079400346E-05    9.355532603996E-05    5.303430865145E-06    2.542178324323E-05    1.594085889306E-06    5.751053240071E-06    4.045569745835E-07    7.924774629973E-05    2.923167335464E-05    8.000300125367E-06    1.826172936243E-06    5.747124509640E-05    2.108403375437E-05    5.737615499997E-06    1.299998380338E-06
    8.899274256375E-01    3.224515550482E-04    1.743338927065E-05    1.141238625427E-04    6.873820059098E-06    3.009604915259E-05    2.009738182543E-06    6.591747093357E-06    4.957903565559E-07    1.004350417403E-04    3.580954856994E-05    9.517114278723E-06    2.105107707109E-06    7.262228085509E-05    2.574175647361E-05    6.799339531030E-06    1.491751773580E-06
    8.833970308389E-01    4.066146126207E-04    2.330184907986E-05    1.389378685610E-04    8.888870422595E-06    3.553593349851E-05    2.526665437240E-06    7.526683319208E-06    6.054100786807E-07    1.271423099636E-04    4.379020120809E-05    1.129478639105E-05    2.418357573245E-06    9.165014648888E-05    3.136748360059E-05    8.036789649282E-06    1.705431989730E-06
    8.765329524348E-01    5.120342412457E-04    3.109035069710E-05    1.687952355603E-04    1.146714450199E-05    4.184309728001E-05    3.167223127510E-06    8.559508926428E-06    7.364585486631E-07    1.607585938988E-04    5.345035862481E-05    1.337128678648E-05    2.768120751352E-06    1.155078465143E-04    3.814505225785E-05    9.473784395053E-06    1.942008438328E-06
    8.693245769743E-01    6.438460778045E-04    4.140462314474E-05    2.046221392090E-04    1.475624026957E-05    4.912669844847E-05    3.957963348549E-06    9.692074636363E-06    8.922806954892E-07    2.030061806719E-04    6.511497346548E-05    1.578834002569E-05    3.156185201732E-06    1.453700393653E-04    4.628839590799E-05    1.113603595807E-05    2.202065564619E-06
    8.617617268275E-01    8.083523505418E-04    5.503262217281E-05    2.474877833290E-04    1.893902507003E-05    5.750230402961E-05    4.930191895952E-06    1.092381461793E-05    1.076488457032E-06    2.560152885097E-04    7.916385189220E-05    1.859131709942E-05    3.583734698044E-06    1.826806364203E-04    5.604515759573E-05    1.305093748763E-05    2.485662422364E-06
    8.538347696026E-01    1.013264062598E-03    7.299596393877E-05    2.986192096791E-04    2.424091839727E-05    6.709022203538E-05    6.120525276597E-06    1.225102101755E-05    1.292896748632E-06    3.224138484862E-04    9.603869454532E-05    2.182895888447E-05    4.051113599057E-06    2.292094277947E-04    6.770037262629E-05    1.524722088373E-05    2.792167159686E-06
    8.455347349165E-01    1.267986714899E-03    9.661463083052E-05    3.594156211403E-04    3.093830504164E-05    7.801313219480E-05    7.571418018270E-06    1.366600997939E-05    1.545422755768E-06    4.054349370210E-04    1.162504203564E-04    2.555288462852E-05    4.557546309317E-06    2.871190997299E-04    8.158010131324E-05    1.775445639338E-05    3.120065215501E-06
