# Q =    10.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO)
    9.999322758504E-01    4.010051926952E-11   -8.350453714366E-14    1.176860646432E-10   -4.012112860190E-14    1.784852599358E-10    2.343736065943E-13    1.860845330056E-10    6.920804703058E-13    1.164892117173E-11    3.426355058401E-11    5.207516654811E-11    5.445963719088E-11
    9.999236418939E-01    4.488505653791E-11   -9.305644698014E-14    1.315561870058E-10   -4.442271048561E-14    1.993565173223E-10    2.620238670873E-13    2.076489525050E-10    7.727414972349E-13    1.303894954961E-11    3.830190817766E-11    5.816469159261E-11    6.077086784175E-11
    9.999139073139E-01    5.019454437613E-11   -1.035401637807E-13    1.469020639898E-10   -4.906266173228E-14    2.224059992768E-10    2.926102082082E-13    2.314160275327E-10    8.616977395629E-13    1.458153268440E-11    4.276998390949E-11    6.488976751774E-11    6.772676786783E-11
    9.999029318329E-01    5.607455967828E-11   -1.150014921584E-13    1.638389810345E-10   -5.403149052267E-14    2.477927276850E-10    3.263543664535E-13    2.575351705181E-10    9.594962095528E-13    1.628992869146E-11    4.770136063353E-11    7.229679565352E-11    7.537106118789E-11
    9.998905573017E-01    6.257144988967E-11   -1.274741825202E-13    1.824799616130E-10   -5.930593640192E-14    2.756690575802E-10    3.634682433892E-13    2.861464046563E-10    1.066627707772E-12    1.817762462891E-11    5.312896750273E-11    8.043023179455E-11    8.374471590732E-11
    9.998766054240E-01    6.973139337213E-11   -1.409743161293E-13    2.029320839979E-10   -6.484445064753E-14    3.061747595716E-10    4.041438369970E-13    3.173745105820E-10    1.183490952540E-12    2.025806490708E-11    5.908400883807E-11    8.933085882072E-11    9.288422601085E-11
    9.998608751928E-01    7.759920339289E-11   -1.554931730967E-13    2.252919240342E-10   -7.058156600368E-14    3.394299217470E-10    4.485402169704E-13    3.513224485810E-10    1.310346731944E-12    2.254430558966E-11    6.559463884397E-11    9.903371436021E-11    1.028196783126E-10
    9.998431400003E-01    8.621687018848E-11   -1.709882854474E-13    2.496401229370E-10   -7.642092381216E-14    3.755268024153E-10    4.967670614075E-13    3.880645021621E-10    1.447260382132E-12    2.504859308186E-11    7.268438197025E-11    1.095657115777E-10    1.135727338848E-10
    9.998231443812E-01    9.562187086734E-11   -1.873723480933E-13    2.760352021520E-10   -8.222667229699E-14    4.145210222721E-10    5.488643554165E-13    4.276400074639E-10    1.594031021735E-12    2.778187599689E-11    8.037033457375E-11    1.209430661215E-10    1.251547751741E-10
    9.998006003428E-01    1.058453394262E-10   -2.044996384552E-13    3.045069584566E-10   -8.781286711551E-14    4.564229058956E-10    6.047780738895E-13    4.700491877128E-10    1.750106409234E-12    3.075327720856E-11    8.866124506295E-11    1.331687650659E-10    1.375656608872E-10
    9.997751832298E-01    1.169102944189E-10   -2.221495836548E-13    3.350501187803E-10   -9.293036943503E-14    5.011904501678E-10    6.643321305758E-13    5.152536137927E-10    1.914483247716E-12    3.396958376197E-11    9.755567062569E-11    1.462305083342E-10    1.507938228911E-10
    9.997465270648E-01    1.288302933761E-10   -2.400071133691E-13    3.676194848720E-10   -9.725050174197E-14    5.487264299486E-10    7.271977333695E-13    5.631853184059E-10    2.085594562496E-12    3.743486228521E-11    1.070405691177E-10    1.600998542146E-10    1.648188788235E-10
    9.997142192992E-01    1.416091564676E-10   -2.576394408397E-13    4.021286542025E-10   -1.003443039453E-13    5.988837190582E-10    7.928627966181E-13    6.137708237090E-10    2.261188914510E-12    4.115038717515E-11    1.170909342487E-10    1.747337577789E-10    1.796185855165E-10
    9.996777948995E-01    1.552428305341E-10   -2.744689035051E-13    4.384557124305E-10   -1.016554834141E-13    6.514852485952E-10    8.606066305451E-13    6.669796088568E-10    2.438211432758E-12    4.511519368265E-11    1.276714637380E-10    1.900803747046E-10    1.951829117370E-10
    9.996367296868E-01    1.697251285725E-10   -2.897414169984E-13    4.764612669207E-10   -1.004638110566E-13    7.063684844881E-10    9.294893973752E-13    7.229112688664E-10    2.612705077303E-12    4.932776144411E-11    1.387418256314E-10    2.060920123571E-10    2.115393881485E-10
    9.995904328350E-01    1.850600989150E-10   -3.024898409415E-13    5.160271356771E-10   -9.583332752222E-14    7.634693559903E-10    9.983728074582E-13    7.819423767792E-10    2.779763867888E-12    5.378963095179E-11    1.502679466158E-10    2.227495834617E-10    2.287958665308E-10
    9.995382384235E-01    2.012853319152E-10   -3.114908996745E-13    5.571283585010E-10   -8.653550864378E-14    8.229678620213E-10    1.065999826736E-12    8.449636313191E-10    2.933590556475E-12    5.851220821054E-11    1.622430154877E-10    2.401050467951E-10    2.472096155758E-10
    9.994793959259E-01    2.185128677374E-10   -3.152128202451E-13    5.999575791375E-10   -7.093016684502E-14    8.855280200372E-10    1.131179302864E-12    9.137512731271E-10    3.067743153632E-12    6.352869955416E-11    1.747237565629E-10    2.583513663254E-10    2.672955957972E-10
    9.994130595039E-01    2.369979269366E-10   -3.117477551222E-13    6.451301397494E-10   -4.677408362309E-14    9.526796165355E-10    1.193150370537E-12    9.915353032444E-10    3.175703458620E-12    6.891415611871E-11    1.878902392471E-10    2.779338402354E-10    2.899921775523E-10
    9.993382759574E-01    2.572510437620E-10   -2.987169209528E-13    6.940116753081E-10   -1.090539014560E-14    1.027409991387E-09    1.252247543779E-12    1.083852397680E-09    3.251974670957E-12    7.481817046463E-11    2.021414147040E-10    2.997227190658E-10    3.169099804800E-10
    9.992539711662E-01    2.802172343562E-10   -2.731246686217E-13    7.492293413914E-10    4.128579676353E-14    1.115062974575E-09    1.311060449242E-12    1.199805597947E-09    3.294026776906E-12    8.151711760102E-11    2.182442194677E-10    3.252754732773E-10    3.506995117687E-10
    9.991589348377E-01    3.075579155544E-10   -2.311159492111E-13    8.154554970925E-10    1.167535652534E-13    1.224681854238E-09    1.376397840906E-12    1.353898199139E-09    3.305576378699E-12    8.949636037360E-11    2.375621743819E-10    3.572286947869E-10    3.955865501561E-10
    9.990518033556E-01    3.420894073551E-10   -1.675521203964E-13    9.005921001730E-10    2.263194657997E-13    1.370987385773E-09    1.462548580298E-12    1.568668245395E-09    3.301939912529E-12    9.957813100723E-11    2.624009336778E-10    3.998754521694E-10    4.581414983927E-10
    9.989310404976E-01    3.884590049520E-10   -7.524943025682E-14    1.017539986382E-09    3.872626964994E-13    1.577254673068E-09    1.596621757331E-12    1.878424991679E-09    3.318577726161E-12    1.131187358031E-10    2.965245924708E-10    4.600052381287E-10    5.483708988460E-10
    9.987949157662E-01    4.541802980083E-10    5.639995929352E-14    1.186816163241E-09    6.277167446942E-13    1.879449446712E-09    1.827205932449E-12    2.334481113365E-09    3.424514434684E-12    1.323106288337E-10    3.459196711980E-10    5.481119829861E-10    6.812464391424E-10
    9.986414800496E-01    5.512104086933E-10    2.439216472185E-13    1.440393354311E-09    9.941098622415E-13    2.332110837599E-09    2.238311586121E-12    3.012384020200E-09    3.743173913930E-12    1.606427473286E-10    4.199162433985E-10    6.801127456988E-10    8.788190094916E-10
    9.984685382930E-01    6.983432800691E-10    5.142399993901E-13    1.827291938789E-09    1.563710757500E-12    3.016630920197E-09    2.971706550590E-12    4.021772677602E-09    4.484450539814E-12    2.035992813609E-10    5.328213928139E-10    8.797676503892E-10    1.173101692671E-09
    9.982736188343E-01    9.248303563699E-10    9.126637209593E-13    2.421672845300E-09    2.465700163309E-12    4.052788426255E-09    4.262567681645E-12    5.519613857209E-09    5.993774087207E-12    2.697172565590E-10    7.062843113010E-10    1.182052643891E-09    1.609943433538E-09
    9.980539390149E-01    1.275845942689E-09    1.516993901083E-12    3.334485921129E-09    3.916424447469E-12    5.614653362774E-09    6.496243824076E-12    7.727687545485E-09    8.826856232836E-12    3.721837058847E-10    9.727023022228E-10    1.637813259003E-09    2.254149961096E-09
    9.978063666433E-01    1.820723774497E-09    2.462243448614E-12    4.730157880872E-09    6.278153996526E-12    7.952301575486E-09    1.029847476174E-11    1.095527181758E-08    1.386326252226E-11    5.312439790469E-10    1.380103448850E-09    2.320123146840E-09    3.196133671229E-09
    9.975273768434E-01    2.665355786642E-09    3.983626127653E-12    6.850410448007E-09    1.015666786462E-11    1.142118207891E-08    1.667862116694E-11    1.562799771308E-08    2.247876450154E-11    7.778292057206E-10    1.999120607140E-09    3.332891444989E-09    4.560382615273E-09
    9.972130037810E-01    3.970841616222E-09    6.490827251008E-12    1.004816415957E-08    1.656277812520E-11    1.652150541482E-08    2.725689049818E-11    2.232379893739E-08    3.680690026590E-11    1.159016103581E-09    2.932926948293E-09    4.822420364349E-09    6.516029338088E-09
    9.968587867152E-01    5.981524490376E-09    1.069559405531E-11    1.483573574450E-08    2.717885702800E-11    2.395076395169E-08    4.462466497169E-11    3.181684066440E-08    6.013638806248E-11    1.746240689123E-09    4.331374035021E-09    6.992837460670E-09    9.289794557832E-09
    9.964597097791E-01    9.067119427014E-09    1.782987911646E-11    2.195339056629E-08    4.479735776812E-11    3.467368187926E-08    7.291576624743E-11    4.513056033740E-08    9.751633571857E-11    2.647650502625E-09    6.411122996415E-09    1.012668348290E-08    1.318166254810E-08
    9.960101348510E-01    1.378599039773E-08    3.001732946878E-11    3.246713280756E-08    7.404038724771E-11    5.001604637900E-08    1.187120262403E-10    6.360229035600E-08    1.566809776837E-10    4.026674204959E-09    9.484396813122E-09    1.461258102121E-08    1.858404937613E-08
    9.955037268391E-01    2.098014274799E-08    5.090388903667E-11    4.790905409677E-08    1.225375178207E-10    7.179315370868E-08    1.924786747645E-10    8.896631341779E-08    2.494687948289E-10    6.129925718259E-09    1.400029984529E-08    2.098318342830E-08    2.600652475921E-08
    9.949333706665E-01    3.191771678783E-08    8.672554069850E-11    7.048079456897E-08    2.028491600212E-10    1.024925145068E-07    3.108392719282E-10    1.234740549616E-07    3.940119174377E-10    9.329107403139E-09    2.060479873133E-08    2.996924155061E-08    3.611163868740E-08
    9.942910792230E-01    4.851366866051E-08    1.481297793078E-10    1.033336512131E-07    3.356412740147E-10    1.454571291219E-07    5.002138671948E-10    1.698986020256E-07    6.180980183070E-10    1.418596853064E-08    3.022349593088E-08    4.255434582237E-08    4.971749376969E-08
    9.935678915331E-01    7.364085231270E-08    2.532013313829E-10    1.510399018591E-07    5.547343439368E-10    2.054373681962E-07    8.024912676854E-10    2.321683919972E-07    9.645263377688E-10    2.154404490285E-08    4.420079908125E-08    6.013779235632E-08    6.798432158914E-08
    9.927537604042E-01    1.115482509468E-07    4.324590542830E-10    2.204397244160E-07    9.150420492518E-10    2.901140065051E-07    1.283801132671E-09    3.178508975340E-07    1.499778627613E-09    3.265234448182E-08    6.454956997685E-08    8.498147594320E-08    9.314114782726E-08
    9.918374288468E-01    1.686275543123E-07    7.377358392544E-10    3.214228386574E-07    1.506356696180E-09    4.103163874248E-07    2.048777965267E-09    4.375546291886E-07    2.325819344869E-09    4.939194683716E-08    9.418394451800E-08    1.202787643194E-07    1.283160219044E-07
    9.908062946327E-01    2.548241502684E-07    1.257194376549E-09    4.685135112083E-07    2.476739242499E-09    5.804301481149E-07    3.266414524252E-09    6.030506219448E-07    3.605473109574E-09    7.469259427691E-08    1.373897374549E-07    1.702829160780E-07    1.769983424160E-07
    9.896462624689E-01    3.852448825758E-07    2.140526139595E-09    6.827767729597E-07    4.068146361895E-09    8.202031941535E-07    5.204334594201E-09    8.291500323821E-07    5.589724669924E-09    1.130103999798E-07    2.003929788128E-07    2.408459134202E-07    2.435959467086E-07
    9.883415834452E-01    5.823739709891E-07    3.642812736522E-09    9.933975381964E-07    6.674255676954E-09    1.154758472113E-06    8.277157504793E-09    1.132559397611E-06    8.644777479339E-09    1.709896688869E-07    2.918414694262E-07    3.394402516342E-07    3.331117904335E-07
    9.868746816629E-01    8.798633401360E-07    6.196028165720E-09    1.442845336871E-06    1.093412206173E-08    1.621235728448E-06    1.313429990487E-08    1.540831998568E-06    1.332629316967E-08    2.585936256905E-07    4.243441084125E-07    4.771262943702E-07    4.537789578048E-07
    9.852259683067E-01    1.328253239647E-06    1.053075382131E-08    2.093008430009E-06    1.788398511885E-08    2.274009557869E-06    2.079417817410E-08    2.096826636793E-06    2.048346212839E-08    3.908161417170E-07    6.163142994695E-07    6.701222785520E-07    6.183982569376E-07
    9.833736438921E-01    2.004099415677E-06    1.788253384034E-08    3.031850090675E-06    2.920385222086E-08    3.182571220611E-06    3.285262262432E-08    2.844360651011E-06    3.140955532671E-08    5.904173159482E-07    8.940008575309E-07    9.392652133511E-07    8.402156085940E-07
    9.812934900456E-01    3.021737623568E-06    3.033883309249E-08    4.383827990497E-06    4.760258900702E-08    4.441194881134E-06    5.177355688782E-08    3.842018001868E-06    4.800936857050E-08    8.914797714295E-07    1.294666745672E-06    1.312934971409E-06    1.137006499104E-06
    9.789586529795E-01    4.552314366215E-06    5.141744651774E-08    6.327793286259E-06    7.743982156352E-08    6.184036124185E-06    8.137513715299E-08    5.177610880597E-06    7.314130405478E-08    1.345167872603E-06    1.872034905709E-06    1.831633668367E-06    1.535416034246E-06
    9.763394218445E-01    6.852149221181E-06    8.703805777388E-08    9.115821481372E-06    1.257111753112E-07    8.585887153538E-06    1.275409585561E-07    6.949869272536E-06    1.110450656338E-07    2.028351862960E-06    2.702141230993E-06    2.548471330063E-06    2.065785429612E-06
    9.734030064231E-01    1.030345014897E-05    1.471409421387E-07    1.310477200616E-05    2.035978242467E-07    1.188638425381E-05    1.992837585720E-07    9.295647142065E-06    1.679551410449E-07    3.056071875800E-06    3.893105872809E-06    3.536614208647E-06    2.770305582625E-06
    9.701133201964E-01    1.547574085657E-05    2.483787098563E-07    1.879609257496E-05    3.289066605788E-07    1.640291346912E-05    3.103534032463E-07    1.238159337409E-05    2.530062258064E-07    4.600435720165E-06    5.597638747101E-06    4.893644547390E-06    3.700929326795E-06
    9.664307767185E-01    2.321525884184E-05    4.185766463239E-07    2.689233032384E-05    5.298730104539E-07    2.255858536304E-05    4.815976483842E-07    1.642070568921E-05    3.794650533924E-07    6.918324588716E-06    8.030920287503E-06    6.750590743038E-06    4.924653315270E-06
    9.623121094914E-01    3.477638291991E-05    7.040933584565E-07    3.837216475173E-05    8.510595978539E-07    3.090989075005E-05    7.444331143908E-07    2.167491099253E-05    5.664505838148E-07    1.039242453031E-05    1.149466021670E-05    9.281279317888E-06    6.524912253083E-06
    9.577102281580E-01    5.201304800455E-05    1.181913544578E-06    5.459179847999E-05    1.362433732654E-06    4.218396125558E-05    1.145876568173E-06    2.846465469691E-05    8.412665591744E-07    1.559149885455E-05    1.641002096141E-05    1.271506736001E-05    8.605243407396E-06
    9.525741268224E-01    7.765649308929E-05    1.979415536999E-06    7.741897561602E-05    2.173221396066E-06    5.732148181920E-05    1.755754246242E-06    3.717502091007E-05    1.242510515799E-06    2.335867508015E-05    2.336182917491E-05    1.735203481202E-05    1.129223071978E-05
    9.468488636019E-01    1.157159272176E-04    3.306502554976E-06    1.094083895478E-04    3.452855485280E-06    7.752617673151E-05    2.676890738062E-06    4.825964855807E-05    1.824127291409E-06    3.494015513134E-05    3.315749315310E-05    2.358120441928E-05    1.473815976032E-05
    9.404756340235E-01    1.720528495154E-04    5.507501868011E-06    1.540277339083E-04    5.462318799436E-06    1.043192467089E-04    4.059278450198E-06    6.224010194737E-05    2.660544684340E-06    5.217189454102E-05    4.690455457759E-05    3.190169062302E-05    1.912275290434E-05
    9.333919644249E-01    2.551984288911E-04    9.144403052036E-06    2.159438521720E-04    8.600484095029E-06    1.395955339742E-04    6.119416448864E-06    7.969773610476E-05    3.852949912024E-06    7.774879258954E-05    6.611134811067E-05    4.294628257771E-05    2.465314449704E-05
    9.255320548340E-01    3.775074917778E-04    1.512930822190E-05    3.013772350454E-04    1.347170471275E-05    1.856757187024E-04    9.166122564079E-06    1.012542599287E-04    5.536596420969E-06    1.156103245763E-04    9.281550788788E-05    5.750628884707E-05    3.156094861228E-05
    9.168273035061E-01    5.567730617648E-04    2.493333609351E-05    4.185296525278E-04    2.098288494000E-05    2.453454214162E-04    1.363406724696E-05    1.275362679633E-04    7.888729372856E-06    1.714889064522E-04    1.297447895831E-04    7.655545167266E-05    4.009488771153E-05
    9.072070468828E-01    8.184623643833E-04    4.091287880595E-05    5.780827976417E-04    3.248042245259E-05    3.218676337193E-04    2.012589771191E-05    1.591181727431E-04    1.113623224732E-05    2.536831627819E-04    1.805134721324E-04    1.012692994041E-04    5.050702413767E-05
    8.965995485418E-01    1.198778189244E-03    6.681356396406E-05    7.937539878791E-04    4.993943586926E-05    4.189494927544E-04    2.946289531995E-05    1.964374751234E-04    1.556137308996E-05    3.741380747344E-04    2.498549117046E-04    1.330343837816E-04    6.303022080743E-05
    8.849332679545E-01    1.748796414388E-03    1.085392386551E-04    1.082876575416E-03    7.621893760774E-05    5.406383764067E-04    4.274234817650E-05    2.396765011311E-04    2.150302835669E-05    5.499377588205E-04    3.438859272252E-04    1.734394294884E-04    7.784413713247E-05
    8.721384336809E-01    2.539976965826E-03    1.753094619987E-04    1.466946206830E-03    1.153960290986E-04    6.911163378845E-04    6.139688636622E-05    2.886060429225E-04    2.934948750666E-05    8.053437404225E-04    4.703907536573E-04    2.242375861355E-04    9.502696694759E-05
    8.581489350995E-01    3.671383945311E-03    2.813755960651E-04    1.972038463118E-03    1.731881872702E-04    8.743572624055E-04    8.724659126841E-05    3.423892723159E-04    3.951747438606E-05    1.174540317017E-03    6.391004207271E-04    2.872659542516E-04    1.144904227550E-04
    8.429045311145E-01    5.278969580744E-03    4.485226359622E-04    2.628959014234E-03    2.574631033764E-04    1.093609681848E-03    1.225285502512E-04    3.993493334307E-04    5.241057094197E-05    1.705275638705E-03    8.619268729479E-04    3.643058197834E-04    1.358963816326E-04
    8.263533529810E-01    7.547260207371E-03    7.096491314168E-04    3.472936826057E-03    3.788176949357E-04    1.350672396045E-03    1.698807892596E-04    4.567114840059E-04    6.834917687135E-05    2.463607063902E-03    1.153089698393E-03    4.568653263997E-04    1.585553639064E-04
    8.084546514385E-01    1.072371098056E-02    1.113784945505E-03    4.542620633303E-03    5.511792070480E-04    1.644945727545E-03    2.322491423905E-04    5.103509029928E-04    8.746514613793E-05    3.539964300453E-03    1.529047855625E-03    5.658676785781E-04    1.813132488626E-04
    7.891817065223E-01    1.513585026190E-02    1.732965333622E-03    5.878094855417E-03    7.923394168389E-04    1.972245614835E-03    3.126754924442E-04    5.545199547994E-04    1.095488956227E-04    5.056724319305E-03    2.008120116683E-03    6.912253303867E-04    2.024138704318E-04
    7.685247834990E-01    2.121109044728E-02    2.671412219402E-03    7.517624605693E-03    1.124279573287E-03    2.323460058701E-03    4.139261907806E-04    5.817358820760E-04    1.338604552156E-04    7.177434582190E-03    2.609655741542E-03    8.313074281314E-04    2.193942373969E-04
    7.464939833377E-01    2.949874565518E-02    4.077458518533E-03    9.492852826825E-03    1.573079245996E-03    2.683087561387E-03    5.379120043862E-04    5.827079316652E-04    1.588925366513E-04    1.011771996589E-02    3.352596074116E-03    9.822930315368E-04    2.289722900317E-04
    7.231218051244E-01    4.069336000246E-02    6.158561471754E-03    1.182227730160E-02    2.168140802328E-03    3.027839399124E-03    6.848707138838E-04    5.464843589503E-04    1.821130003672E-04    1.415775158926E-02    4.253274200137E-03    1.137450943736E-03    2.269894328728E-04
    6.984652160025E-01    5.565797182543E-02    9.199565959824E-03    1.450299531503E-02    2.940413381060E-03    3.325491499581E-03    8.523034364724E-04    4.608183026752E-04    1.997095529527E-04    1.965595244939E-02    5.322326782944E-03    1.286394874931E-03    2.084153419128E-04
    6.726070170678E-01    7.544548182942E-02    1.358408770121E-02    1.750095514932E-02    3.919289613309E-03    3.534229145778E-03    1.033696755283E-03    3.127896777473E-04    2.063771564891E-04    2.706337985403E-02    6.560658778027E-03    1.414393811721E-03    1.674400763614E-04
    6.456563062258E-01    1.013159705469E-01    1.981850366115E-02    2.074026380489E-02    5.127895516747E-03    3.602731264258E-03    1.217112940013E-03    8.967575050005E-05    1.951958225717E-04    3.693799694638E-02    7.954505881211E-03    1.501836180412E-03    9.766813735632E-05
    6.177478747692E-01    1.347477503557E-01    2.855761040425E-02    2.409243076833E-02    6.576616053974E-03    3.471199614930E-03    1.383783960011E-03   -2.199830928022E-04    1.576466195372E-04    4.995788015966E-02    9.469776302541E-03    1.523953160656E-03   -7.584261044658E-06
    5.890404340587E-01    1.774402636234E-01    4.063062518588E-02    2.736670938353E-02    8.254898323304E-03    3.073439671959E-03    1.506888003491E-03   -6.252203690276E-04    8.380389678512E-05    6.693237374523E-02    1.104600372787E-02    1.450892903386E-03   -1.549038699470E-04
    5.597136492672E-01    2.313077284851E-01    5.706597280883E-02    3.030284119518E-02    1.012163078307E-02    2.339923936904E-03    1.550697880809E-03   -1.131582302425E-03   -3.729573067714E-05    8.881036094667E-02    1.259037390304E-02    1.248189525739E-03   -3.503651896730E-04
    5.299640517646E-01    2.984636927859E-01    7.911334245124E-02    3.256745406020E-02    1.209466805259E-02    1.201622892555E-03    1.470274528684E-03   -1.740239566447E-03   -2.171071830680E-04    1.166852190835E-01    1.397236550814E-02    8.776223971775E-04   -5.991055971955E-04
    5.000000000000E-01    3.811982488962E-01    1.082619045615E-01    3.375501238677E-02    1.404028407029E-02   -4.058980694326E-04    1.211782270831E-03   -2.447597555789E-03   -4.669515962552E-04    1.517966565230E-01    1.501951690849E-02    2.983424109077E-04   -9.050212569543E-04
    4.700359482354E-01    4.819513908777E-01    1.462543719225E-01    3.339364477832E-02    1.576343024752E-02   -2.538692637439E-03    7.133990401536E-04   -3.245441378236E-03   -7.973891947052E-04    1.955304439013E-01    1.551469462553E-02   -5.319170289402E-04   -1.270621334113E-03
    4.402863507328E-01    6.032875324462E-01    1.950977067048E-01    3.095537571855E-02    1.699958490559E-02   -5.241662028967E-03   -9.336181767303E-05   -4.121731378284E-03   -1.217721201456E-03    2.494179298820E-01    1.519497232033E-02   -1.655819983549E-03   -1.697120721886E-03
