# Q =    50.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO) F1γ(LO) F1γ(NLO) F1γ(NNLO) F1γ(N3LO)
    9.525741268224E-01    2.974859222839E-05    7.221285968059E-07    2.156196466764E-05    5.729892302894E-07    1.158240327755E-05    3.338597674144E-07    5.451563298726E-06    1.703344606987E-07    8.934718299800E-06    6.494449729753E-06    3.498352171907E-06    1.651526021986E-06    6.650902029607E-06    4.823364935840E-06    2.592399044557E-06    1.220873941449E-06
    9.495497393321E-01    3.747080585496E-05    9.677722847615E-07    2.640783153452E-05    7.477223051762E-07    1.386011013403E-05    4.262282661672E-07    6.384886387418E-06    2.131533783389E-07    1.127576010787E-05    7.971192448569E-06    4.196291795617E-06    1.939374885162E-06    8.380589288130E-06    5.909924579286E-06    3.103682305839E-06    1.430644754204E-06
    9.463433479928E-01    4.716796373661E-05    1.295916227877E-06    3.230803573355E-05    9.745522549209E-07    1.656219442489E-05    5.433279594516E-07    7.464580005332E-06    2.662518522767E-07    1.422287345726E-05    9.774497131432E-06    5.027079995288E-06    2.273698160669E-06    1.055373279016E-05    7.233672388382E-06    3.710643612588E-06    1.673509732887E-06
    9.429454174011E-01    5.933520096355E-05    1.733822528928E-06    3.948200285786E-05    1.268569755765E-06    1.976168996671E-05    6.915009808237E-07    8.710455831829E-06    3.319459262681E-07    1.793046438785E-05    1.197391422344E-05    6.014358868114E-06    2.661131828387E-06    1.328187526954E-05    8.844206445569E-06    4.429864243918E-06    1.953999073276E-06
    9.393460966843E-01    7.458848245660E-05    2.317576562464E-06    4.819199151401E-05    1.649074160099E-06    2.354266701310E-05    8.786222799830E-07    1.014427136506E-05    4.130264690410E-07    2.259143062608E-05    1.465304264865E-05    7.185557783703E-06    3.109056065558E-06    1.670389977774E-05    1.080087639482E-05    5.280462849732E-06    2.277101439042E-06
    9.355352341624E-01    9.369300911933E-05    3.094866532903E-06    5.875065607598E-05    2.140688324775E-06    2.800150525254E-05    1.114439196594E-06    1.178973267357E-05    5.128420946635E-07    2.844647440424E-05    1.791214916362E-05    8.572391045329E-06    3.625627040407E-06    2.099249611505E-05    1.317452567531E-05    6.284397070843E-06    2.648269085366E-06
    9.315023962757E-01    1.175979546180E-04    4.128607979176E-06    7.152972351682E-05    2.774747720155E-06    3.324821363857E-05    1.410976193546E-06    1.367244375713E-05    6.353921123409E-07    3.579557509870E-05    2.187121469851E-05    1.021139353984E-05    4.219796905364E-06    2.636208078206E-05    1.604949643019E-05    7.466779133372E-06    3.073411646798E-06
    9.272368912356E-01    1.474788343613E-04    5.501657940973E-06    8.696988393616E-05    3.591023922814E-06    3.940776314936E-05    1.783013967038E-06    1.581978143051E-05    7.854292467129E-07    4.501209231950E-05    2.667345916294E-05    1.214448794637E-05    4.901315752268E-06    3.307847317808E-05    1.952592251056E-05    8.856198375507E-06    3.558873880984E-06
    9.227277978633E-01    1.847890420389E-04    7.322929664176E-06    1.055919854790E-04    4.639853205353E-06    4.662138994449E-05    2.248652351534E-06    1.826067566518E-05    9.685712505254E-07    5.656006293967E-05    3.248939756154E-05    1.441957463594E-05    5.680709358012E-06    4.147068635193E-05    2.372233457911E-05    1.048504175139E-05    4.111392850100E-06
    9.179640000863E-01    2.313223543986E-04    9.735301027013E-06    1.280096063043E-04    5.984752516827E-06    5.504781319596E-05    2.829966164252E-06    2.102527331475E-05    1.191419669011E-06    7.101536364171E-05    3.952147934003E-05    1.709113145015E-05    6.569225641625E-06    5.194525407335E-05    2.877859792270E-05    1.238980040110E-05    4.738029524846E-06
