# Q =   100.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO) F1γ(LO) F1γ(NLO) F1γ(NNLO) F1γ(N3LO)
    9.525741268224E-01    2.141799358590E-05    5.116623093723E-07    1.404149066729E-05    3.665376440532E-07    6.817471551119E-06    1.926798238318E-07    2.900464052806E-06    8.867751414480E-08    6.429618896495E-06    4.226822718388E-06    2.057720382383E-06    8.779552676733E-07    4.787969867818E-06    3.140684937067E-06    1.525689028157E-06    6.494495225518E-07
    9.495497393321E-01    2.711020304732E-05    6.890899583614E-07    1.728414223884E-05    4.807207137669E-07    8.200497290752E-06    2.472494394519E-07    3.415223582990E-06    1.115498730331E-07    8.153890818616E-06    5.213973741358E-06    2.480943787039E-06    1.036436110058E-06    6.062757492451E-06    3.867613291873E-06    1.836056654686E-06    7.651042952769E-07
    9.463433479928E-01    3.429347553976E-05    9.272806220638E-07    2.125277304898E-05    6.297054788270E-07    9.850146131331E-06    3.167942061836E-07    4.014185466278E-06    1.400679895539E-07    1.033517141890E-05    6.425584071333E-06    2.987421745467E-06    1.221552263839E-06    7.672265653901E-06    4.757801715371E-06    2.206504659551E-06    8.997823692444E-07
    9.429454174011E-01    4.335094094248E-05    1.246717128394E-06    2.610321026557E-05    8.238079283462E-07    1.181415753461E-05    4.052577824531E-07    4.709405376327E-06    1.755443331205E-07    1.309270959796E-05    7.910895968571E-06    3.592532815601E-06    1.437305643702E-06    9.702770945934E-06    5.846450593346E-06    2.647860439470E-06    1.056235115314E-06
    9.393460966843E-01    5.476165229017E-05    1.674648883474E-06    3.202278075758E-05    1.076292883986E-06    1.414786897633E-05    5.175657575166E-07    5.514255906883E-06    2.195708574003E-07    1.657622274373E-05    9.729428436975E-06    4.314235518962E-06    1.688186194644E-06    1.226224146227E-05    7.175923610284E-06    3.172694196977E-06    1.237521905365E-06
    9.355352341624E-01    6.912376104696E-05    2.247269659189E-06    3.923611752360E-05    1.404176660359E-06    1.691517426440E-05    6.598510958225E-07    6.443462679533E-06    2.740705055409E-07    2.097346102991E-05    1.195296838800E-05    5.173431710570E-06    1.979201662532E-06    1.548560750233E-05    8.797082450238E-06    3.795544344312E-06    1.447020944392E-06
    9.315023962757E-01    8.718301550649E-05    3.012572662230E-06    4.801187862750E-05    1.829233577114E-06    2.018954056890E-05    8.397250164543E-07    7.513115166493E-06    3.413556955570E-07    2.651957539683E-05    1.466790376926E-05    6.194364029957E-06    2.315902611110E-06    1.954125265075E-05    1.077083551002E-05    4.533158446046E-06    1.688434855271E-06
    9.272368912356E-01    1.098677167819E-04    4.034084007738E-06    5.867047442278E-05    2.379252871760E-06    2.405506350294E-05    1.066600373760E-06    8.740636886100E-06    4.241939058480E-07    3.350869487063E-05    1.797794395445E-05    7.405044057251E-06    2.704398262448E-06    2.463898842566E-05    1.316992445653E-05    5.404745489101E-06    1.965787608644E-06
    9.227277978633E-01    1.383314803790E-04    5.395731688080E-06    7.159289707248E-05    3.089601348209E-06    2.860753608359E-05    1.352074997058E-06    1.014470319263E-05    5.258801525631E-07    4.230820201614E-05    2.200727545958E-05    8.837706923056E-06    3.151359653447E-06    3.103982621302E-05    1.608097253797E-05    6.432234506184E-06    2.283410162808E-06
    9.179640000863E-01    1.740053966369E-04    7.208177252637E-06    8.723073708021E-05    4.005156888049E-06    3.395549795649E-05    1.710382570281E-06    1.174509279254E-05    6.503156764824E-07    5.337629301474E-05    2.690420200597E-05    1.052928541616E-05    3.664005815449E-06    3.906791855468E-05    1.960681701621E-05    7.640532480425E-06    2.645911686119E-06
