# Q =     5.0000
# x  F1Wp(LO) F1Wm(LO) F1Wp(NLO) F1Wm(NLO) F1Wp(NNLO) F1Wm(NNLO) F1Wp(N3LO) F1Wm(N3LO) F1Z(LO) F1Z(NLO) F1Z(NNLO) F1Z(N3LO) F1γ(LO) F1γ(NLO) F1γ(NNLO) F1γ(N3LO)
    9.999938558254E-01    9.249489378186E-12   -1.254921641674E-14    2.172431593541E-11    6.941081832003E-15    1.997448701865E-11    9.189343576794E-14   -1.185392020240E-11    2.488881437619E-13    2.689419462978E-12    6.330256202631E-12    5.852325663977E-12   -3.359706358582E-12    2.054743502195E-12    4.828008626040E-12    4.443869324719E-12   -2.620429274820E-12
    9.999930724679E-01    1.042126191067E-11   -1.413376932460E-14    2.447413416356E-11    7.824496014016E-15    2.249882417457E-11    1.035191994288E-13   -1.336508493121E-11    2.803588866694E-13    3.030130809775E-12    7.131528524492E-12    6.591935949576E-12   -3.788105803186E-12    2.315049189905E-12    5.439128073635E-12    5.005477650642E-12   -2.954501858985E-12
    9.999921892363E-01    1.174040340084E-11   -1.591617650979E-14    2.756915845929E-11    8.820117178886E-15    2.533899476499E-11    1.166027705267E-13   -1.506880879045E-11    3.157712817292E-13    3.413692539191E-12    8.033391280047E-12    7.424084079392E-12   -4.271119342617E-12    2.608092520651E-12    6.126966170722E-12    5.637352002414E-12   -3.331147206966E-12
    9.999911933973E-01    1.322515631490E-11   -1.792053875182E-14    3.105195240225E-11    9.942133984029E-15    2.853365757219E-11    1.313234154136E-13   -1.698958556473E-11    3.556087768728E-13    3.845409148218E-12    9.048247306178E-12    8.360097220274E-12   -4.815700665850E-12    2.937926034121E-12    6.900982273436E-12    6.348093158658E-12   -3.755781626048E-12
    9.999900705943E-01    1.489594225793E-11   -2.017372721565E-14    3.497011848198E-11    1.120651143545E-14    3.212597319003E-11    1.478814792660E-13   -1.915500472965E-11    4.004113185849E-13    4.331218818753E-12    1.018996779169E-11    9.412621662556E-12   -5.429684036173E-12    3.309086368847E-12    7.771755593723E-12    7.147303469096E-12   -4.234506228249E-12
    9.999888046405E-01    1.677560068200E-11   -2.270565583884E-14    3.937683762573E-11    1.263120816652E-14    3.616406620760E-11    1.665005972040E-13   -2.159613368364E-11    4.507811791397E-13    4.877762844582E-12    1.147404950728E-11    1.059575826698E-11   -6.121893446859E-12    3.726647293292E-12    8.751105106402E-12    8.045689684622E-12   -4.774191548308E-12
    9.999873772854E-01    1.888964770683E-11   -2.554956703501E-14    4.433145058173E-11    1.423641878457E-14    4.070151775202E-11    1.874300605654E-13   -2.434794313579E-11    5.073891612664E-13    5.492460911591E-12    1.291778423618E-11    1.192520681231E-11   -6.902264205905E-12    4.196277205632E-12    9.852218758856E-12    9.055172542395E-12   -5.382571731068E-12
    9.999857679520E-01    2.126655494419E-11   -2.874232682351E-14    4.990007961681E-11    1.604484371289E-14    4.579788527104E-11    2.109473248092E-13   -2.744977869159E-11    5.709811325994E-13    6.183592200952E-12    1.454043995742E-11    1.341841833005E-11   -7.781977853672E-12    4.724301078295E-12    1.108979164095E-11    1.018900241212E-11   -6.068348966831E-12
    9.999839534398E-01    2.393804753271E-11   -3.232472357666E-14    5.615628710776E-11    1.808198903605E-14    5.151924446925E-11    2.373606352317E-13   -3.094588098986E-11    6.423848116597E-13    6.960382086425E-12    1.636345278643E-11    1.509475393588E-11   -8.773611128051E-12    5.317766671294E-12    1.248017235528E-11    1.146187987185E-11   -6.841308702004E-12
    9.999819075909E-01    2.693941965887E-11   -3.634176206504E-14    6.318176510877E-11    2.037649887837E-14    5.793874580591E-11    2.670117329379E-13   -3.488595549842E-11    7.225166865628E-13    7.833093926590E-12    1.841062795023E-11    1.697564793247E-11   -9.891299344210E-12    5.984514631602E-12    1.404151627272E-11    1.289007952413E-11   -7.712445877752E-12
